,ec,in_degree,out_degree,eigenvector_centrality,closeness centrality,Betweenness centrality,pagerank,hits,class
220,eco:b3640,0.00663716814159292,0.00663716814159292,0.003240131730551795,0.10911727200098328,0.0005741935665010339,0.0015782216890232483,0.00024072709381704456,1
221,eco:b1098,0.007743362831858407,0.00663716814159292,0.0030484666887127467,0.10919310054302704,0.000868592621642243,0.002128184655017015,0.00025021705544826225,1
222,eco:b2827,0.0055309734513274336,0.0055309734513274336,0.0007508000993729643,0.09657582770830726,9.760299922003138e-06,0.0017731442711830434,8.770155137769053e-05,2
223,eco:b1238,0.007743362831858407,0.0055309734513274336,0.0007861512396620555,0.09678402936952012,2.9207933485963048e-05,0.002070215531925234,7.111891267862933e-05,2
224,eco:b0391,0.007743362831858407,0.004424778761061947,0.0006016447406617001,0.09645725701744377,9.327578350044581e-05,0.0013304730094903482,2.111190770278702e-05,2
225,eco:b2143,0.004424778761061947,0.011061946902654867,0.0001855495847938174,0.08607442984465402,6.896924783739798e-05,0.0009996199963832866,9.332676830209133e-05,2
226,eco:b4382,0.008849557522123894,0.007743362831858407,0.0004902513742552233,0.0965461577151557,0.00045067173670257707,0.002166849193350392,6.895649272655134e-05,2
227,eco:b2147,0.008849557522123894,0.007743362831858407,0.0002447778817048261,0.08770799424025448,0.001351476525892229,0.002199019627549245,2.0915049618019205e-05,2
228,eco:b0337,0.011061946902654867,0.008849557522123894,0.00044889565586140787,0.09627994588322054,0.0003652101531338211,0.002322477723440521,2.753284704866173e-05,2
229,eco:b2873,0.0011061946902654867,0.0011061946902654867,1.3566721048301203e-05,0.0763688319229239,0.0,0.0005189001701853221,1.3030764738784225e-06,2
230,eco:b3642,0.004424778761061947,0.0055309734513274336,3.6481377463630575e-05,0.08673964762981834,0.005965409606153824,0.001180824892557602,1.1430515520841865e-05,2
231,eco:b0033,0.00663716814159292,0.0055309734513274336,0.001020724861033545,0.10219764011799409,0.0062665296713020876,0.0012825781016265597,4.047339226507809e-05,2
232,eco:b4245,0.00331858407079646,0.004424778761061947,6.628680609176867e-05,0.0887483036890234,0.0016695885397564787,0.001074746619905862,7.93487111906552e-06,2
233,eco:b1012,0.007743362831858407,0.007743362831858407,0.00016404469771380016,0.08971103150523319,0.0020290561309431214,0.0020637487501772465,3.2742066188414e-05,2
234,eco:b1011,0.00331858407079646,0.0022123893805309734,1.1690917108315666e-05,0.08486571519385142,0.0013238320283232706,0.001105648690095163,7.672253403706074e-07,2
235,eco:b1010,0.0022123893805309734,0.0022123893805309734,3.077163974247316e-06,0.08188060014664716,0.0003473229785608063,0.0009299407709541745,7.307261279066391e-07,2
236,eco:b3831,0.00995575221238938,0.011061946902654867,0.0005111000219169784,0.0969332953000715,0.0005769169097428037,0.0019834866726487106,5.266469582435724e-05,2
237,eco:b1009,0.004424778761061947,0.0055309734513274336,4.400669659678016e-05,0.0906687084139734,0.00225802341115903,0.0012216822610179813,5.729342643680202e-06,2
238,eco:b1539,0.00331858407079646,0.0055309734513274336,4.384489905589868e-05,0.08981358770015199,0.0009327141077148526,0.0008838376021357459,0.00017361610674629423,2
239,eco:b1008,0.00331858407079646,0.00331858407079646,4.384489905589868e-05,0.08981358770015199,0.0,0.0008057514624592487,5.616824489358723e-06,2
240,eco:b2498,0.01327433628318584,0.00995575221238938,0.0011281053480877126,0.10040183494020187,0.0062495968303875,0.0026089753722729233,9.480194424895807e-05,2
241,eco:b1062,0.0022123893805309734,0.0022123893805309734,3.7733054352029663e-06,0.08012691059735641,0.0008733713475047217,0.0008221929459770619,1.4493275949771674e-07,2
242,eco:b2165,0.0055309734513274336,0.008849557522123894,0.0001377924018027379,0.08722113332301744,0.0006682828011253907,0.0014298496516440007,3.525466829603725e-05,2
243,eco:b0945,0.0022123893805309734,0.0022123893805309734,2.2164066618750223e-06,0.07915812175386193,0.000954510457105413,0.0008027622774394907,3.6710600108188057e-07,2
244,eco:b1281,0.0055309734513274336,0.00663716814159292,0.0006595581975335707,0.09882318973673956,0.00684473766625064,0.0011573307179412607,0.00013399345170313158,2
245,eco:b0171,0.007743362831858407,0.007743362831858407,0.00398423396514857,0.11081020569916497,0.001612257898011584,0.0014920600490872383,0.00041462405015355497,1
246,eco:b2291,0.011061946902654867,0.0055309734513274336,0.001118333236927854,0.09729341899778075,8.080167569667876e-05,0.002578741352933006,6.937326666866499e-05,2
247,eco:b2166,0.0011061946902654867,0.0,7.639100052912039e-06,0.07624801863605152,0.0,0.0004039822196321624,0.0,2
248,eco:b3517,0.02654867256637168,0.023230088495575223,0.008056285718532761,0.12072906007023888,0.023337339706850552,0.005446948620859742,0.0008786816435645819,2
249,eco:b0674,0.008849557522123894,0.007743362831858407,0.0012137098729408007,0.1071820407103792,0.0009502238056368436,0.0024025140153570703,0.0001235010107450595,2
250,eco:b1014,0.01327433628318584,0.015486725663716814,0.006478245793205457,0.1157060910761531,0.002478429593998457,0.002330418651076453,0.0008144763043371253,2
251,eco:b3744,0.007743362831858407,0.0022123893805309734,0.0012137098729408007,0.10714549722565013,0.0,0.0018654850764279886,1.1779735933346518e-05,2
252,eco:b2662,0.012168141592920354,0.012168141592920354,0.000709333572828332,0.10545561857813149,0.007366710208256625,0.002526185800104478,7.360025841377523e-05,2
253,eco:b2957,0.00995575221238938,0.00663716814159292,0.001220670429192914,0.10725520251291189,0.0006660035215293496,0.002511524444644981,0.0001225846095967501,2
254,eco:b2661,0.007743362831858407,0.00995575221238938,0.000888889140879323,0.09979604425621842,0.0013138373607866633,0.0013711508935770546,0.00026658508665204,2
255,eco:b2574,0.0165929203539823,0.011061946902654867,0.007251766052068288,0.12246989219128286,0.007343691685816087,0.003311611174998004,0.0006507326115064757,2
256,eco:b1525,0.007743362831858407,0.00995575221238938,0.000888889140879323,0.09979604425621842,0.0013138373607866633,0.0013711508935770548,0.00026658508665204,2
257,eco:b0219,0.004424778761061947,0.00663716814159292,0.004782071120500501,0.11704199007926698,0.0003560840035854004,0.000769341609664866,0.000602015262862239,2
258,eco:b3213,0.0165929203539823,0.014380530973451327,0.007761186520759258,0.12054382177323814,0.0032906982816213615,0.002630840327307007,0.0008069091004023923,2
259,eco:b4139,0.011061946902654867,0.011061946902654867,0.0031550894776703063,0.11361451314636002,0.0025557496797413834,0.002271219364624188,0.0003688066154403423,2
260,eco:b3729,0.01327433628318584,0.01327433628318584,0.0006682464421630611,0.10236408578593871,0.02766212605420604,0.00272008121273276,7.20800595742918e-05,1
261,eco:b2366,0.02654867256637168,0.018805309734513276,0.23036789938497998,0.14310461901768298,0.001382696410804019,0.003645381703184775,0.02608176412356787,2
262,eco:b3772,0.0022123893805309734,0.02765486725663717,0.02134725452025966,0.12031307173155889,0.0043807925170338885,0.00041708228888363597,0.02817699924068344,2
263,eco:b2551,0.01327433628318584,0.012168141592920354,0.008409635781245428,0.11566350510225684,0.0022764280990986655,0.002063535727748719,0.002290495589588682,2
264,eco:b2905,0.00663716814159292,0.012168141592920354,0.0022119857849575413,0.109880329847144,0.012355174199970695,0.001535543196754962,0.0008171680022418066,2
265,eco:b4388,0.0022123893805309734,0.004424778761061947,0.0011707740382052377,0.10121022330525985,0.0025024987370392045,0.00042217104603509587,0.0014915390117611817,2
266,eco:b4471,0.022123893805309734,0.00331858407079646,0.186906096223684,0.1424559126758077,0.0013885691695140851,0.0022668207980169296,0.004775498901358403,2
267,eco:b0311,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,2.4087468343956283e-55,2
268,eco:b0312,0.0011061946902654867,0.0,5.546065732802581e-26,0.0011061946902654867,0.0,0.0003595234032230683,0.0,2
269,eco:b2903,0.00995575221238938,0.011061946902654867,0.0072362459771607894,0.11003422386653776,0.00024347061680446525,0.001819067208171821,0.0010063108690367023,2
270,eco:b3616,0.0011061946902654867,0.0022123893805309734,0.00045808136390878374,0.09711302328888498,0.0,0.00039373984633509255,0.00012334965046143968,2
271,eco:b3617,0.01327433628318584,0.008849557522123894,0.007492619138308219,0.11096671728913554,0.0013785313893724524,0.002366586041300981,0.000960753050254796,2
272,eco:b0870,0.012168141592920354,0.01327433628318584,0.008347757555745012,0.11617661492156446,0.002392198768886502,0.0019967646610955124,0.0010007552704490608,2
273,eco:b0004,0.007743362831858407,0.0,0.0016792060405975686,0.11077215396811198,0.0,0.0013463535798082338,0.0,2
274,eco:b0907,0.00331858407079646,0.0055309734513274336,1.3823653035241757e-05,0.08562881290540378,0.00200854806964679,0.0009150698713707699,0.00014757918088496134,2
275,eco:b0003,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,7.424510341645309e-05,2
276,eco:b3940,0.0022123893805309734,0.0011061946902654867,1.0828033097376477e-25,0.0022123893805309734,2.4500436107762717e-06,0.0004310128207379462,1.0532409178014491e-05,2
277,eco:b3433,0.0,0.00331858407079646,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,8.261497228661348e-07,1
278,eco:b2913,0.004424778761061947,0.004424778761061947,0.0002463537882040134,0.09448519042779069,0.0014338477647754093,0.0010727114344920182,2.5092746267224316e-05,2
279,eco:b4024,0.00331858407079646,0.004424778761061947,0.00013353446724472998,0.09204971978993318,0.0006664118621311459,0.0008143081582690765,0.00011114031249434191,2
280,eco:b3124,0.0055309734513274336,0.0055309734513274336,0.0038052564087190004,0.11159721000100561,0.0006245287682095366,0.0011969034754505598,0.0004813392463107583,2
281,eco:b2585,0.0055309734513274336,0.00331858407079646,1.6168022185860134e-07,0.06530709546193512,0.0045828065739570165,0.0019813303831982963,1.6324068223352248e-08,1
282,eco:b1261,0.00331858407079646,0.00331858407079646,1.248082898158966e-18,0.0035398230088495575,7.350130832328815e-06,0.0017561851268769885,1.023509058252675e-46,2
283,eco:b1386,0.00331858407079646,0.007743362831858407,0.0003235083948209921,0.09305825980539884,0.0037761741952009346,0.0006988541312098521,0.0015626797124815373,2
284,eco:b0031,0.0022123893805309734,0.0,6.100672306082838e-25,0.002488938053097345,0.0,0.0006347663097745095,0.0,1
285,eco:b2478,0.0011061946902654867,0.0011061946902654867,5.546065732802581e-26,0.0011061946902654867,1.2250218053881358e-06,0.00032377869446562936,4.6093228289159405e-49,1
286,eco:b3607,0.0022123893805309734,0.0011061946902654867,0.0005256397137644249,0.09738386841116574,3.486930863375985e-05,0.0005014889449358852,4.216877985787177e-05,2
287,eco:b2421,0.00663716814159292,0.004424778761061947,0.005910380371951944,0.1130830310769456,0.0006930104390935489,0.0013436760862116461,0.0021636926555956963,2
288,eco:b4019,0.0022123893805309734,0.00663716814159292,0.001540867680984919,0.10290037438206674,0.001284205471909058,0.0004182910119514379,0.0017450046924401819,2
289,eco:b1832,0.004424778761061947,0.0,0.0001280889890499899,0.09164382716366797,0.0,0.0008277049645145157,0.0,2
290,eco:b2942,0.00331858407079646,0.004424778761061947,0.00017469233268647684,0.0892777680008045,0.0020220884491292156,0.000769234119548855,3.391869830173359e-05,1
291,eco:b4054,0.00995575221238938,0.00663716814159292,0.00034205265936577517,0.100177795142758,0.001435741999317977,0.001488470143274688,7.97058234331085e-05,2
292,eco:b0261,0.004424778761061947,0.00995575221238938,0.0016453185582853773,0.10385252589650755,0.002740545727758142,0.0011754225143717186,0.002011480926016782,2
293,eco:b3008,0.03871681415929203,0.02986725663716814,0.22242240109836892,0.15203567651806088,0.06867799946795328,0.004959601955875929,0.03014908832253402,2
294,eco:b3939,0.0055309734513274336,0.012168141592920354,0.026467037836600742,0.12333506411414123,0.006589946540923864,0.0007108231734733674,0.004209286393461877,2
295,eco:b2521,0.023230088495575223,0.024336283185840708,0.20049479258510502,0.14555708353998695,0.01904283814193436,0.0023920048669175188,0.031075041752531084,2
296,eco:b1919,0.00663716814159292,0.0165929203539823,0.05819628838679028,0.12323833073052229,1.691628231760355e-05,0.0006934164096688189,0.022501771826491483,2
297,eco:b3829,0.00663716814159292,0.0022123893805309734,0.0016678708492558743,0.10443926333095109,0.004002285983132472,0.0014062958223751809,0.001693825283210415,2
298,eco:b2687,0.004424778761061947,0.0011061946902654867,0.00162552015756881,0.10447398383072867,0.0006553145637046322,0.0006157810983160002,1.5934708301552644e-05,2
299,eco:b4013,0.0022123893805309734,0.0,0.0014506837500295714,0.10315005184502217,0.0,0.0006736278716854934,0.0,2
300,eco:b0159,0.0011061946902654867,0.00331858407079646,3.5257523208207144e-06,0.07629466942530513,0.0003810052625441713,0.00048742088130076605,2.037505123126172e-05,2
301,eco:b3770,0.008849557522123894,0.011061946902654867,0.018811056524086975,0.12575339870461458,0.008299192024615954,0.0011789867564840485,0.0021339853607688954,2
302,eco:b2688,0.025442477876106193,0.018805309734513276,0.026993055220957386,0.1344705791026238,0.022364270395599493,0.00615457754893891,0.003296133392685763,2
303,eco:b2947,0.01327433628318584,0.0165929203539823,0.009136094504044448,0.11324603364426372,0.006896343818718144,0.00252401076910725,0.0012448181430629594,2
304,eco:b1961,0.0022123893805309734,0.0022123893805309734,9.168088382269164e-07,0.07303224340293558,0.0004950302032546614,0.0008148592182335566,9.524116245253438e-06,2
305,eco:b0120,0.00331858407079646,0.0022123893805309734,1.315179777729203e-05,0.08329121212903044,0.0007917315867318617,0.000997588037148592,4.4211748172489896e-07,2
306,eco:b0121,0.008849557522123894,0.008849557522123894,6.405164589382145e-05,0.08761018772312011,0.007576281795630022,0.002209975513818336,6.392821643638312e-06,2
307,eco:b2917,0.0,0.004424778761061947,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0008243136660129311,2
308,eco:b3771,0.00331858407079646,0.0022123893805309734,0.00011990049337327529,0.08884866931377772,2.4644992195586813e-05,0.0005605341443212887,0.00025452544186535417,2
309,eco:b3774,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0004344459230223313,2
310,eco:b3769,0.007743362831858407,0.021017699115044246,0.04741394775154947,0.12319002091839742,0.0014460120507483352,0.0007516180631703913,0.025149060131309294,2
311,eco:b0074,0.0055309734513274336,0.0,0.001157605551366633,0.1045988025177532,0.0,0.0008990314892158547,0.0,2
312,eco:b0072,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.00017978058765253578,2
313,eco:b0073,0.0055309734513274336,0.0,0.017064895430358613,0.1200684775203788,0.0,0.000625236544518001,0.0,2
314,eco:b3572,0.0022123893805309734,0.0055309734513274336,0.0010912128825140022,0.10381821716644593,0.0003017376943073552,0.00047308722238552717,0.0002689564579352357,2
315,eco:b3809,0.0022123893805309734,0.0,1.0828033097376477e-25,0.0022123893805309734,0.0,0.0004310128207379462,0.0,2
316,eco:b0085,0.0011061946902654867,0.0011061946902654867,7.210993873494811e-20,0.00165929203539823,6.667618683612568e-05,0.0003875108075962514,7.672874932484914e-14,1
317,eco:b2838,0.0,0.00331858407079646,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,3.396285027695921e-48,2
318,eco:b2472,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,2.364350342635286e-48,1
319,eco:b0086,0.0011061946902654867,0.00331858407079646,1.0197885147339913e-19,0.0014749262536873156,0.001337723811483844,0.00047708001374497814,4.179756554809312e-06,1
320,eco:b0166,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,1.3945886757227368e-48,1
321,eco:b4131,0.0011061946902654867,0.0011061946902654867,5.546065732802581e-26,0.0011061946902654867,0.0,0.00032377869446562936,1.1221310683046961e-48,2
322,eco:b2222,0.00663716814159292,0.00663716814159292,0.007434795852251423,0.10147166398541552,2.4092095505966672e-06,0.0012569957996786927,0.0008900900265752658,2
323,eco:b4117,0.004424778761061947,0.0022123893805309734,3.606861689623253e-07,0.06928080761967192,0.0014738894535452122,0.0014120773571174722,2.8936755152703312e-08,2
324,eco:b2937,0.00663716814159292,0.00663716814159292,6.440624245127025e-06,0.07825143012022705,0.002767920820636881,0.0020308485765937762,6.283856636009098e-07,2
325,eco:b1584,0.0055309734513274336,0.0055309734513274336,6.421639319353594e-06,0.07813469501810835,0.0,0.0014677063519905756,6.268588654036218e-07,2
326,eco:b3073,0.00663716814159292,0.00663716814159292,3.307955344233599e-05,0.08820032089891434,0.0037314918883724116,0.0017261730489673416,3.01714019374064e-06,2
327,eco:b0243,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,5.02769024779672e-05,2
328,eco:b0242,0.00331858407079646,0.00995575221238938,0.0024049710592383695,0.11151800687112556,0.00018444550006547092,0.0006329173700928949,0.0005154405858195265,2
329,eco:b1301,0.0022123893805309734,0.0022123893805309734,1.9159406816404304e-06,0.07681685244752673,4.1020730168997006e-05,0.0009025833689278225,1.5762851688494218e-07,2
330,eco:b1300,0.0022123893805309734,0.0022123893805309734,2.8218789447821662e-05,0.08714856998414638,0.001122290924205534,0.0009150043398806352,2.5193565016515327e-06,2
331,eco:b2965,0.0055309734513274336,0.007743362831858407,6.421639319353594e-06,0.07813469501810835,0.001321667241683118,0.001531360721196028,7.672184194121814e-07,2
332,eco:b0386,0.0011061946902654867,0.0022123893805309734,0.0003557649168084534,0.09675423133092113,0.0,0.0003937936263957814,3.796904413673235e-05,2
333,eco:b1297,0.00663716814159292,0.00663716814159292,6.5220949568533185e-06,0.07817356800070444,0.00023195318133954472,0.0018404422733068516,6.343556180461281e-07,2
334,eco:b1747,0.004424778761061947,0.0022123893805309734,8.192163235882129e-08,0.06682069814221388,0.0002991761442559434,0.001666400656495426,6.560910665113645e-09,2
335,eco:b1298,0.004424778761061947,0.004424778761061947,0.000511134380172678,0.10170153506887762,0.0023944935694126183,0.0013108540323141422,5.140631856281169e-05,2
336,eco:b1444,0.004424778761061947,0.004424778761061947,0.0005113889898919794,0.10209803228162177,0.004812762082408946,0.0011918499234428361,5.142737515373962e-05,2
337,eco:b1744,0.01327433628318584,0.01327433628318584,0.00666441757515778,0.11591949220318401,0.005089916046344494,0.0025477033248258838,0.000790498398540755,2
338,eco:b1746,0.0022123893805309734,0.0022123893805309734,0.00036711240488829114,0.09726330651898231,0.0037736956201357644,0.0009965291801818136,3.70777262128352e-05,2
339,eco:b1748,0.0022123893805309734,0.0022123893805309734,2.024672442988954e-05,0.08391395016364002,0.002497427069222226,0.0013261998790254164,1.9829505991974827e-06,2
340,eco:b1745,0.0022123893805309734,0.0022123893805309734,1.1198643818977757e-06,0.0739952303656303,0.0012552089427452047,0.0015245601726903842,9.30910811993766e-08,2
341,eco:b2026,0.0011061946902654867,0.0011061946902654867,5.546065732802581e-26,0.0011061946902654867,1.2250218053881358e-06,0.00029518292745967824,2.871449988359962e-62,2
342,eco:b2024,0.0011061946902654867,0.0,5.572475569625451e-25,0.0014749262536873156,0.0,0.0005032223218994698,0.0,2
343,eco:b2021,0.0022123893805309734,0.007743362831858407,5.538541570291743e-21,0.002488938053097345,0.001356507479166462,0.0007836086263381158,4.370563462905544e-05,2
344,eco:b2022,0.0022123893805309734,0.0011061946902654867,5.538541570291743e-21,0.002488938053097345,0.0006725369711580864,0.0005619250560063523,6.52679860670929e-07,2
345,eco:b2020,0.0,0.0011061946902654867,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,1.0935954118660257e-07,2
346,eco:b2019,0.0,0.0055309734513274336,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,2.220577890029288e-06,2
347,eco:b0349,0.008849557522123894,0.0055309734513274336,0.0006187541225043478,0.09678402936952012,0.0011653769090608768,0.0012962292598039725,0.0004518917232184382,2
348,eco:b0352,0.021017699115044246,0.00331858407079646,0.18638045650991952,0.13979436982332377,0.0005712126547799335,0.0021248552563041126,0.004775498901358403,2
349,eco:b1385,0.0022123893805309734,0.00331858407079646,1.781545180848079e-05,0.08059957511229336,0.0024449433967893377,0.0009508921277370159,6.176063604858138e-06,2
350,eco:b1398,0.00331858407079646,0.00331858407079646,1.556407961516441e-06,0.07271118541481533,0.0010279442232560842,0.0021634067091226435,3.986769092391904e-06,2
351,eco:b3942,0.0011061946902654867,0.00331858407079646,5.538488750618097e-21,0.0022123893805309734,0.0004080361664837743,0.00034745680346171876,0.00026979435728136314,2
352,eco:b1392,0.0022123893805309734,0.00331858407079646,9.027003818866894e-06,0.07683563407404201,0.0005529304502916735,0.0012858870193111025,9.43370606489312e-07,2
353,eco:b1394,0.0022123893805309734,0.0022123893805309734,0.00016314717995543092,0.08705200647169857,0.001508355103722727,0.0009873661004557721,1.554301453994973e-05,2
354,eco:b1387,0.0022123893805309734,0.0022123893805309734,0.002967684179818952,0.10180037037992609,0.002794533438619478,0.0008710868198887705,0.00035877542328331674,2
355,eco:b2541,0.0022123893805309734,0.0,1.0828033097376477e-25,0.0022123893805309734,0.0,0.0005382469470102629,0.0,2
356,eco:b2542,0.0,0.0011061946902654867,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,2.192885875268261e-08,2
357,eco:b1397,0.022123893805309734,0.0165929203539823,0.053983529286007484,0.12256542252840555,0.008640908378253025,0.003509564088133344,0.006192249356193512,2
358,eco:b0347,0.0011061946902654867,0.0,5.546065732802581e-26,0.0011061946902654867,0.0,0.00032377869446562936,0.0,2
359,eco:b1393,0.004424778761061947,0.004424778761061947,0.004502129577461215,0.10180037037992609,7.115334986296088e-06,0.001010424738468994,0.0005200606379598124,2
360,eco:b0348,0.0,0.00331858407079646,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,8.763887269520385e-06,2
361,eco:b1395,0.00663716814159292,0.00663716814159292,0.009772029957408076,0.10183335818627084,7.065750770363713e-06,0.0012696439911655628,0.0011802657423788097,2
362,eco:b1396,0.00331858407079646,0.0011061946902654867,1.556407961516441e-06,0.07271118541481533,0.0,0.001500362856556791,1.7814134559386388e-08,2
363,eco:b0350,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0013624020393790239,2
364,eco:b0351,0.01327433628318584,0.00331858407079646,0.03508710485517872,0.11921765681442785,0.002091882837451793,0.0020223563392317043,0.0021968860589067526,2
365,eco:b1189,0.00331858407079646,0.0,0.0020615236926520624,0.1121756945580886,0.0,0.0006927941875830743,0.0,2
366,eco:b3830,0.0,0.0,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,0.0,2
367,eco:b3708,0.0022123893805309734,0.0011061946902654867,1.2480828453392924e-18,0.0025284450063211123,0.0,0.0011352363371148,4.716443690353447e-47,2
368,eco:b2599,0.0055309734513274336,0.0022123893805309734,0.0020615236926520624,0.11191515077023927,0.0005186288581555809,0.0008897130704035962,2.5137812934222637e-05,2
369,eco:b1260,0.0022123893805309734,0.0022123893805309734,7.713577320217744e-19,0.0029498525073746312,1.2250218053881358e-06,0.0009035342310017751,8.747294135954134e-47,2
370,eco:b1262,0.0011061946902654867,0.0022123893805309734,5.546065732802581e-26,0.0011061946902654867,4.900087221552543e-06,0.0003595234032230683,8.747294135954134e-47,2
371,eco:b2329,0.00331858407079646,0.00331858407079646,3.844719965295788e-07,0.07648883045521275,3.1850566940091534e-05,0.0010394347116100126,1.2796431782776518e-05,2
372,eco:b1264,0.0022123893805309734,0.0022123893805309734,3.644280854686663e-07,0.07642094598176681,2.695047971853899e-05,0.0007294747371798243,9.752097667440244e-08,2
373,eco:b2600,0.00663716814159292,0.0011061946902654867,0.0021749942740344774,0.11856426972110946,0.014364605689981281,0.0017353541405694677,6.501473877420155e-08,2
374,eco:b3389,0.00331858407079646,0.0,0.0002163073631595798,0.0978303767460029,0.0,0.000921062835453345,0.0,2
375,eco:b2601,0.0022123893805309734,0.00663716814159292,0.003946575540098289,0.11460895089818812,0.011813880666828138,0.0004987255434358433,0.0019397182396688594,2
376,eco:b1692,0.00331858407079646,0.00331858407079646,1.1448517318381817e-18,0.0035398230088495575,7.350130832328815e-06,0.001446505625547777,4.902694787600764e-06,2
377,eco:b1693,0.0011061946902654867,0.00331858407079646,7.075572311677205e-19,0.0022123893805309734,0.0,0.000662532678705501,4.902818111303954e-06,2
378,eco:b3281,0.00331858407079646,0.0011061946902654867,1.1448517318381817e-18,0.0035398230088495575,0.0,0.0010032389205523655,1.2360149499415498e-08,2
379,eco:b3390,0.0011061946902654867,0.0022123893805309734,5.546065732802581e-26,0.0011061946902654867,4.900087221552543e-06,0.0003595234032230683,3.692627461922313e-08,2
380,eco:b0908,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,3.258757449020906e-08,2
381,eco:b1263,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,3.2342946954679476e-08,2
382,eco:b0133,0.0055309734513274336,0.0055309734513274336,0.0005736036819121218,0.10670891115885632,0.003000403146642627,0.0016246086469114275,6.384385306908518e-05,2
383,eco:b0131,0.008849557522123894,0.00995575221238938,0.0012173860669497352,0.10877734280471853,0.0007823111233308958,0.0021027751668645745,0.0001307730328124724,2
384,eco:b3447,0.01991150442477876,0.01327433628318584,0.010621644877318343,0.11917244723656877,0.007379481451268415,0.0036437801500223753,0.0010183489052992768,2
385,eco:b0368,0.00331858407079646,0.0011061946902654867,3.2264358526945134e-15,0.0045169616519174045,0.0031012020953366903,0.0006717446564971603,4.39930197840808e-05,2
386,eco:b2297,0.017699115044247787,0.01991150442477876,0.05329025939080363,0.12031307173155889,0.001247573343379366,0.002384298054265798,0.007128467897159892,2
387,eco:b2296,0.008849557522123894,0.007743362831858407,0.018986364095040398,0.1144420041379577,0.0006681961034885553,0.001928597274688875,0.0013619423411718107,2
388,eco:b4095,0.0011061946902654867,0.0011061946902654867,5.546065732802581e-26,0.0011061946902654867,1.2250218053881358e-06,0.0004667575294953851,8.5683403523514e-11,2
389,eco:b4098,0.0022123893805309734,0.0,6.100672306082838e-25,0.002488938053097345,0.0,0.0007563156177881247,0.0,2
390,eco:b4101,0.0,0.0011061946902654867,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,2.871449988359962e-62,2
391,eco:b4092,0.0,0.0022123893805309734,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,3.424344575217633e-08,2
392,eco:b3591,0.0011061946902654867,0.0,3.5168794946554067e-06,0.0757172475029633,0.0,0.00039768490061579134,0.0,2
393,eco:b1764,0.0011061946902654867,0.0022123893805309734,0.0007363777851324418,0.09690340529227007,0.0,0.0004815714595200815,9.856617212055649e-05,2
394,eco:b1680,0.0055309734513274336,0.004424778761061947,0.013435347703397814,0.11591949220318401,0.0019872916237909035,0.0010786444073464878,0.0016475294597995723,2
395,eco:b2114,0.0022123893805309734,0.004424778761061947,0.00017464184560408966,0.08837394357784922,0.00040387475061351175,0.00042263136372511125,3.3928046511261806e-05,1
396,eco:b0888,0.00331858407079646,0.0,0.0007767376073015108,0.09757182595415684,0.0,0.0009007665858815615,0.0,2
397,eco:b2881,0.0,0.0011061946902654867,2.6409836822869435e-27,0.0,0.0,0.00025228927695075155,4.369052599259728e-06,2
398,eco:b3967,0.01327433628318584,0.011061946902654867,0.007198027916671257,0.11630560450141814,0.00012120861226971707,0.002361250343644745,0.0007229661895396857,1
399,eco:b0088,0.0022123893805309734,0.0011061946902654867,2.7878347041929285e-11,0.05129063870782305,0.0007306380053564953,0.0015496569529398186,2.497354629642078e-12,1
400,eco:b0091,0.0022123893805309734,0.0022123893805309734,4.787053939677896e-10,0.05608740734657002,0.0020389612935110242,0.0022748602525428717,3.066471081462249e-11,1
401,eco:b4053,0.00331858407079646,0.004424778761061947,0.01202178384750379,0.11562095046461804,0.0038901442445675523,0.0011321330431645529,0.0016620733331900442,2
402,eco:b0381,0.0022123893805309734,0.0011061946902654867,0.0006588980688278224,0.09687353371234027,0.0019325593995573119,0.0006281873585233047,7.947935976688964e-05,2
403,eco:b2988,0.004424778761061947,0.0055309734513274336,0.001089894376295468,0.10095012636133371,0.008243706626876105,0.0009698271236361859,0.00012982645261430545,2
