,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,class
243,eco:b0945,2.68475628045517e-06,0.1263787007423491,0.0024262664297022875,0.0030404566628456776,0.14097131593518916,2
244,eco:b1281,0.0006824231264965343,0.14432813939850886,0.014159651311350056,0.015697220420539153,0.1769431215059831,2
245,eco:b0171,0.004292547456351178,0.15454130382521897,0.002616014997418684,0.0027659859570134514,0.19724335154248468,1
246,eco:b2291,0.0008105025548928884,0.13549172270064094,0.0002926367832620605,0.00032683262297815224,0.17133674369946073,2
247,eco:b2166,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
248,eco:b3517,0.007972657639480336,0.1682771479975855,0.04224020709761065,0.043976014470778375,0.2192681515658393,2
249,eco:b0674,0.0010858104780947285,0.1432073859433004,0.0006133404574696324,0.0006639870448865954,0.1758803736404896,2
250,eco:b1014,0.006672082688029256,0.16298922452532094,0.005129844201944482,0.005062438876317552,0.20177916175026006,2
251,eco:b3744,0.0005561060666002424,0.14065877992227557,0.000259719740999445,0.00022839465969762176,0.16772079478004373,2
252,eco:b2662,0.0007815536696341663,0.1497089840423498,0.01451589612078881,0.01662602147075215,0.18937822373516036,2
253,eco:b2957,0.0010858104780947285,0.1432073859433004,0.0006133404574696324,0.0006639870448865954,0.17588037364048958,2
254,eco:b2661,0.0008786470032663369,0.14214447071791478,0.002078231126076405,0.002242255494030837,0.17307206281194754,2
255,eco:b2574,0.005812447019397225,0.16057145466780248,0.010633137665508456,0.010867394552124722,0.20002900118507067,2
256,eco:b1525,0.0008761552463898327,0.14210390437353182,0.009528265821506189,0.010723750385451591,0.17234951945934637,2
257,eco:b0219,0.005785760989962987,0.16288259107780684,0.00042836079782460827,0.0003853883891427912,0.19880239782696432,2
258,eco:b3213,0.006929415081619987,0.16304259362306991,0.012932920598615411,0.012991454239319845,0.20250170510286117,2
259,eco:b4139,0.003201942420304373,0.1579733759279364,0.004522577830730379,0.004765908483353068,0.19507441819580565,2
260,eco:b3729,0.0007101252447518289,0.14597832920693507,0.043321414579134986,0.04238420445951415,0.1855720928878447,1
261,eco:b2366,0.19795295584401357,0.1975137171459165,0.0006233255041404984,0.000389867408326344,0.25086993529912577,2
262,eco:b3772,0.11626172971398,0.18159448611409756,0.00916954089706967,0.008771119902069593,0.22721638910222694,2
263,eco:b2551,0.016368710197272852,0.16697923572262088,0.003748375970695311,0.0036911342023571462,0.20634838828480448,2
264,eco:b2905,0.004902813092940244,0.15653319111124034,0.0229990914471424,0.02171612422683995,0.1893375651323631,2
265,eco:b4388,7.035343464641264e-07,0.10673785228828628,0.004198928265218091,0.004259790722414267,0.11648459579541734,2
266,eco:b4471,0.024309112251476125,0.16433402010721304,0.0017582569224245778,0.0018994554166756855,0.1973532969920254,2
267,eco:b0311,3.125378897230382e-05,0.11976371831234864,0.0,0.0,0.13488137643930787,2
268,eco:b0312,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
269,eco:b2903,0.009055011436300754,0.15540951339727074,0.00020325414736101002,0.00018160721273304195,0.18759313903822616,2
270,eco:b3616,3.852956337001484e-08,0.09495272328849266,5.506459317238249e-06,7.717884339685696e-06,0.10249553538484805,2
271,eco:b3617,0.009055013437207634,0.15545803338272104,0.0015689591272483993,0.0017032146664632487,0.18831568239082733,2
272,eco:b0870,0.014835543328941634,0.16537099997504334,0.005585056010398477,0.005653802521945675,0.20239504394128682,2
273,eco:b0004,7.035343464641264e-07,0.10671497662341524,0.004152026362834084,0.004230227394113767,0.11729315621380434,2
274,eco:b0907,1.2847710759787723e-05,0.12192264469266785,0.011140183132008272,0.011461797116420345,0.1368654352514014,2
275,eco:b0003,3.852956337001484e-08,0.09540074688020768,0.0,0.0,0.10408513076057059,2
276,eco:b3940,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
277,eco:b3433,3.0507539275441923e-05,0.1218001651527663,0.0,0.0,0.13971441612337618,1
278,eco:b2913,0.00022948938930353734,0.13367304185902162,0.008001645368835993,0.008217908957757796,0.1512555584268018,2
279,eco:b4024,0.0005561060666002424,0.14065877992227557,0.0012275917452297498,0.0012275917452297498,0.16723909921164296,2
280,eco:b3124,0.003715415161401343,0.15757344333065046,0.0018412550669136172,0.002314373244158968,0.18539353629671598,2
281,eco:b2585,3.804990212963696e-07,0.09340312904236643,0.004874814920154254,0.004874814920154254,0.10516915030557288,1
282,eco:b1261,1.5007772646800247e-19,0.005780346820809248,8.365190768175467e-06,8.365190768175467e-06,0.005780346820809248,2
283,eco:b1386,0.0026436441253605263,0.15507071969008268,0.007250152330158877,0.007220096041905975,0.18053800326199232,2
284,eco:b0031,3.852103234510231e-25,0.0036127167630057803,0.0,0.0,0.004576107899807322,1
285,eco:b2478,1.322383533989094e-28,0.0,0.0,0.0,0.0,1
286,eco:b3607,0.00031981129281298494,0.13538120742927012,6.97099230681289e-07,6.970992306812889e-07,0.15242185560104676,2
287,eco:b2421,0.0058370436022804825,0.15482962715325108,0.0010114687534478887,0.0009965033502589025,0.18400574217048246,2
288,eco:b4019,0.00235663010911151,0.14806187360239534,0.004362938539570091,0.004073979132761209,0.17238198538776606,2
289,eco:b1832,6.784522904145153e-05,0.1258357545930896,0.0,0.0,0.14251030360134445,2
290,eco:b2942,2.1431552080187212e-07,0.09448426583014335,0.003270414867311151,0.0034412608563342373,0.1049689378021584,1
291,eco:b4054,0.0011101966883120694,0.14657994728432602,0.008174838729908656,0.008599959072529612,0.17272261296827807,2
292,eco:b0261,0.01538008590649199,0.17526648395806246,0.013208888698932993,0.013575323165833717,0.21307252477772706,2
293,eco:b3008,0.24558572237215484,0.21481107891495058,0.13355043598022262,0.12170092340346017,0.2842916677092975,2
294,eco:b3939,0.027531544264758474,0.17613444673677237,0.009209005685944835,0.009945230806457404,0.2140651617168957,2
295,eco:b2521,0.2265960990643286,0.2076447376667454,0.03914943889850562,0.04304957034620603,0.26694374588160674,2
296,eco:b1919,0.03509180891739246,0.16400924931648733,3.2278481824494114e-06,1.5800915895442549e-06,0.19677526230994447,2
297,eco:b3829,0.0023495858176041827,0.1479738724888129,0.003900396582018822,0.003532959340985413,0.1714185942509645,2
298,eco:b2687,0.001765347210076225,0.14859208622048806,0.001027238291402286,0.0010401688927930532,0.1727639011598552,2
299,eco:b4013,0.0015074481333556277,0.14675963842373868,0.0,0.0,0.1677772051326968,2
300,eco:b0159,3.8754783853714505e-06,0.10619152930792397,0.0007805947198689935,0.0008079402426520199,0.12080715727753343,2
301,eco:b3770,0.015525931486557095,0.1760721644005854,0.01597626468448189,0.01643637530666678,0.2160843571970738,2
302,eco:b2688,0.0278276005166714,0.18740386937329903,0.03438546372478499,0.03646592385038163,0.2394764115139834,2
303,eco:b2947,0.010895107835424911,0.15877936253981362,0.011634920666092846,0.009088239674629146,0.19705109036756452,2
304,eco:b1961,4.390981501675576e-07,0.09453808257544248,3.3143899786028554e-05,3.7120534033778635e-05,0.10665487229156108,2
305,eco:b0120,3.899664304320178e-06,0.10628219443433416,0.004416746252606345,0.004622929253356106,0.12213182009063553,2
306,eco:b0121,7.061669440941311e-05,0.12135805043257505,0.01596273440463205,0.013781046139507987,0.14720201923959184,2
307,eco:b2917,0.003381220199391414,0.14542408905515639,0.0,0.0,0.17140008754893177,2
308,eco:b3771,0.0008995538063963811,0.14597832920693507,0.001225500447537706,0.001225500447537706,0.16777595397537637,2
309,eco:b3774,4.925835099809913e-05,0.125001265399917,0.0,0.0,0.13909547822120127,2
310,eco:b3769,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
311,eco:b0074,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
312,eco:b0072,2.9092437747760067e-27,0.001445086705202312,1.0456488460219334e-06,1.0456488460219334e-06,0.001445086705202312,2
313,eco:b0073,0.01475013525074797,0.1680063421097491,0.0,0.0,0.20150265598242487,2
314,eco:b3572,0.0009023495282612482,0.1461068312572933,1.2547786152263202e-05,1.4639083844307069e-05,0.16820947998693703,2
315,eco:b3809,2.9092437747760067e-27,0.001445086705202312,4.182595384087734e-06,4.182595384087734e-06,0.001445086705202312,2
316,eco:b0085,2.09918976043199e-12,0.06767304047182286,0.0,0.0,0.07489152529381207,1
317,eco:b2838,3.345630340992407e-26,0.003251445086705202,4.182595384087734e-06,4.182595384087734e-06,0.0036127167630057803,2
318,eco:b2472,1.322383533989094e-28,0.0,0.0,0.0,0.0,1
319,eco:b0086,1.2327571121883652e-20,0.0019267822736030826,0.00241754013200271,0.00241754013200271,0.002167630057803468,1
320,eco:b0166,5.844935220231796e-26,0.0026011560693641614,6.273893076131601e-06,6.273893076131601e-06,0.002890173410404624,1
321,eco:b4131,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
322,eco:b2222,0.007931641391093647,0.14386942528889207,4.093873663819206e-06,4.322015230223991e-06,0.17114203635157427,2
323,eco:b4117,3.8224440312925294e-07,0.09776793263790605,0.002570019551294747,0.0025901501081108695,0.11426205917981722,2
324,eco:b2937,6.86451080681364e-06,0.11018634231574584,0.004961069912531569,0.00498085191973235,0.13242941828563243,2
325,eco:b1584,6.844524684497429e-06,0.1100402388784211,0.0,0.0,0.13079165335306983,2
326,eco:b3073,3.3353142418449095e-05,0.12432761071781662,0.008466454980762228,0.011311495841662507,0.14954043227164657,2
327,eco:b0243,0.000470671681760258,0.13722330618057352,0.0,0.0,0.15838794314227883,2
328,eco:b0242,0.0019130547318383523,0.14093746983437744,7.746609384801803e-05,0.00011188442652434688,0.16940672926944647,2
329,eco:b1301,1.923298908367293e-06,0.10855288443968944,7.835976268883255e-05,8.278053364340306e-05,0.12442409669649593,2
330,eco:b1300,2.8055325897334863e-05,0.12297655740302679,0.0022124356581936706,0.0022110244849133784,0.1417851336203942,2
331,eco:b2965,6.844524684497429e-06,0.11013759808114477,0.0037367412467774314,0.0037855973722147394,0.1319958922740717,2
332,eco:b0386,0.0003657333053694767,0.13675695713398942,0.0,0.0,0.15670200865287612,2
333,eco:b1297,6.944892464608348e-06,0.11008889695442307,0.00028973812957400457,0.00029557007380886645,0.13175504448987138,2
334,eco:b1747,8.23124584863266e-08,0.09511596579271356,0.0005115733419776925,0.0005191614247386369,0.10840966654996809,2
335,eco:b1298,0.0005094182493080769,0.14304282703960228,0.004557889920583678,0.004552057976348818,0.17298331886482213,2
336,eco:b1444,0.00050969447227295,0.14362044445481842,0.010600530876267056,0.013439739792932481,0.1748378468031651,2
337,eco:b1744,0.006672140635864659,0.16325641997536244,0.009795802744363863,0.009742685194597124,0.20230902687550079,2
338,eco:b1746,0.0003668448443344012,0.137398477076395,0.0070764396028729325,0.007056657595672147,0.15889028280646822,2
339,eco:b1748,2.018373170468118e-05,0.11889495724089194,0.004720244203170172,0.004700462195969391,0.13365422711521038,2
340,eco:b1745,1.112889517580371e-06,0.10507112912531241,0.002427769482311941,0.0024138024445270927,0.11729729607258546,2
341,eco:b2026,3.7422720273714736e-07,0.10470570694559134,0.0,0.0,0.11448816576430527,2
342,eco:b2024,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
343,eco:b2021,3.3386262103181525e-06,0.10958012344296995,0.0037035139378020178,0.003703513937802018,0.12339062470926682,2
344,eco:b2022,1.8281986211423962e-07,0.09710063980593905,0.001208770066001355,0.001208770066001355,0.10639567018987348,2
345,eco:b2020,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
346,eco:b2019,6.831725965668694e-06,0.11858349152771029,0.0014045104520299817,0.0014555431936625343,0.1307961753526617,2
347,eco:b0349,0.0028785198834446355,0.15190118393070637,0.0017696032643834518,0.001897225266222196,0.18421772511367926,2
348,eco:b0352,0.1016207353592642,0.1752048138370357,0.001026147899394605,0.0009468466483933722,0.21451693377271414,2
349,eco:b1385,0.000145269090051439,0.13144986296854685,0.004855616472768643,0.004825560184515748,0.14808993792014086,2
350,eco:b1398,8.574943370252022e-06,0.11470446462217357,0.0012266999138625142,0.001247368727030857,0.12717040966042184,2
351,eco:b3942,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
352,eco:b1392,1.0314826141642985e-05,0.11217212906619858,0.000766842748429314,0.0007510413500674325,0.12425748684142975,2
353,eco:b1394,0.0001798197504328605,0.12401795290780959,0.0024413797387194147,0.002479621493485751,0.1405111166129957,2
354,eco:b1387,0.0032739745010898166,0.14483190253777065,0.00480617886447403,0.0048362351527269165,0.17053188863159993,2
355,eco:b2541,5.686249196153106e-27,0.002890173410404624,0.0,0.0,0.002890173410404624,2
356,eco:b2542,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
357,eco:b1397,0.05961684366542428,0.17404127260568175,0.016450961829711636,0.016018991729503898,0.22524175006111405,2
358,eco:b0347,2.9092437747760067e-27,0.001445086705202312,0.0,0.0,0.001445086705202312,2
359,eco:b1393,0.0049235333827040645,0.14483190253777065,1.4039373476735665e-05,2.0599282266632093e-05,0.17231416223468282,2
360,eco:b0348,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
361,eco:b1395,0.010534655232998234,0.14487404158418837,1.545032042610812e-05,2.1032064705680058e-05,0.17351840115568476,2
362,eco:b1396,1.0342234229983266e-06,0.10277235932401557,0.00020149682316968908,0.00016776533931448897,0.11268460243617553,2
363,eco:b0350,0.005721579742149964,0.15163279447753206,0.0,0.0,0.17576713187262366,2
364,eco:b0351,0.026808183585767434,0.16653246853674097,0.0019781017603710473,0.002033140230544473,0.2041778909914749,2
365,eco:b1189,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
366,eco:b3708,9.275313577929688e-20,0.0033030553261767133,0.0,0.0,0.0036127167630057803,2
367,eco:b2599,6.078913361084728e-05,0.1250457259982058,0.002672118591218743,0.002617670939123305,0.13987818138829747,2
368,eco:b1260,1.5007772633576412e-19,0.004624277456647399,0.0,0.0,0.0050578034682080926,2
369,eco:b1262,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
370,eco:b2329,4.102284878450156e-15,0.059186031252211516,0.0015914635701712498,0.0015739048338719583,0.06895045590806739,2
371,eco:b1264,3.837773373431011e-15,0.059150876802667555,0.0012275917452297498,0.0012275917452297498,0.0669032497423641,2
372,eco:b2600,6.430056801919382e-05,0.13017832181041974,0.03014799006615616,0.02998322576499692,0.15249803183329236,2
373,eco:b3389,6.037029422216457e-19,0.003010597302504817,0.005033767518223721,0.005051326254523013,0.0037331406551059728,2
374,eco:b2601,0.001438400790509643,0.15772318052735365,0.021945564234257368,0.02517217874880752,0.18233007759741907,2
375,eco:b1692,1.1770924652500272e-18,0.00401412973667309,0.0038438191314507605,0.0038613778677500524,0.004816955684007707,2
376,eco:b1693,9.133279296912985e-19,0.003284287966368891,6.273893076131601e-06,6.273893076131601e-06,0.004455684007707129,2
377,eco:b3281,1.3817522737401329e-18,0.005161023947151115,0.0014137312132957867,0.0014312899495950782,0.005780346820809248,2
378,eco:b3390,6.037029449986512e-19,0.00401412973667309,0.00019868725421830016,0.0002162459905175915,0.004816955684007708,2
379,eco:b0908,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
380,eco:b1263,2.645115050192766e-16,0.055660144871265825,0.0,0.0,0.0632263172231115,2
381,eco:b0133,0.0005715230690213554,0.14921548724149103,0.005287558780636412,0.005986101689206431,0.18396253714172814,2
382,eco:b0131,0.001185093632734902,0.14614971556350323,0.0006743333891337135,0.0007317390273741056,0.18304158109071436,2
383,eco:b3447,0.01065628659136426,0.16363196875611422,0.015881430900497918,0.015227005782199184,0.20824363096761947,2
384,eco:b0368,0.00043722565321845965,0.14637963399406254,0.0052446873394782255,0.00480266514977874,0.1748123584828791,2
385,eco:b2297,0.05851390539639553,0.17081718042019056,0.0027711333267263056,0.002682872651326561,0.21901296760400785,2
386,eco:b2296,0.012095843948415364,0.14337232390580348,0.0003077475663140006,0.0003580343684590128,0.17233141777939504,2
387,eco:b4095,2.9092437747760067e-27,0.001445086705202312,2.091297692043867e-06,2.091297692043867e-06,0.001445086705202312,2
388,eco:b4098,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
389,eco:b4101,3.0679297988546986e-26,0.0019267822736030826,0.0,0.0,0.002167630057803468,2
390,eco:b4092,2.9092437747760067e-27,0.001445086705202312,2.091297692043867e-06,2.091297692043867e-06,0.001445086705202312,2
391,eco:b3591,2.110551697342818e-09,0.0856851411084665,0.0,0.0,0.09155998046977973,2
392,eco:b1764,0.0008292478419528818,0.13889318854249805,0.002451000895075412,0.002451000895075412,0.1561642756729466,2
393,eco:b1680,0.01514544401962048,0.16603270454313288,0.006129054113356832,0.006155560481723451,0.19838091420461373,2
394,eco:b2114,0.00012865018713949496,0.12615456826066773,0.0009851893547765736,0.001021591508968436,0.1410170473393022,1
395,eco:b0888,4.540299756059481e-05,0.11940817288365839,0.0012275917452297498,0.0012275917452297498,0.13049820883997246,2
396,eco:b2881,2.485884607448811e-06,0.10500841904234304,0.0,0.0,0.11307187572807288,2
397,eco:b3967,0.006653065486547094,0.16293589035499198,0.00032831278025417267,0.0002953257873035703,0.20105661839765887,1
398,eco:b0088,3.595144457165406e-11,0.07286100101329464,0.0012213178521536183,0.0012213178521536183,0.07883943715651576,1
399,eco:b0091,6.329741215906469e-10,0.07969463523125088,0.0036493144726165478,0.0036493144726165478,0.08806353830451728,1
400,eco:b4053,0.013709812394897741,0.16449688831346398,0.006033393841546556,0.006033393841546556,0.194960302221863,2
401,eco:b0381,0.0007506413801286976,0.13804604406012072,0.0036137624118518018,0.0036137624118518018,0.15596304787056275,2
402,eco:b2988,0.0012192189029724112,0.13932067177528135,0.01585526995822586,0.012976960400364557,0.16851034322132635,2
403,eco:b0932,0.027035486500564875,0.183806600562885,0.011233006443834508,0.009923463498427047,0.23025824929726632,2
404,eco:b0237,0.0275933103402076,0.18544956459026274,0.012995422312771636,0.011397463566411317,0.23391569493448075,2
405,eco:b2523,0.0275933103402076,0.18544956459026274,0.012995422312771636,0.011397463566411317,0.23391569493448075,2
406,eco:b4260,0.027035486500564875,0.183806600562885,0.011233006443834508,0.009923463498427047,0.2302582492972663,2
407,eco:b3500,0.000787729074315676,0.14462157447715815,0.004022210602661741,0.003652297061467819,0.17586308200470083,2
408,eco:b2301,0.0005840061926286344,0.1372091708252564,4.4583134307158565e-05,6.692152614540378e-05,0.15925146626013723,2
409,eco:b1710,4.319622574376044e-05,0.12358701437698076,0.0007068512654256587,0.0006649375064924282,0.14097485286069147,2
410,eco:b1309,0.00022211404906532974,0.14395261084846936,0.01149070864486875,0.015191102731103301,0.18079470505409848,2
411,eco:b1896,3.38648954300928e-06,0.11171911171749056,0.000660059097816584,0.0007385137023373889,0.1352030562046291,2
412,eco:b4239,6.267135893314916e-05,0.12803601978011198,0.002195818399538588,0.0022122539342579847,0.16350085426398778,2
413,eco:b4240,4.935373633334843e-07,0.10646398993475636,2.2501367310348177e-05,1.932707617063873e-05,0.12234327629282611,2
414,eco:b3519,9.792232170669808e-05,0.13827605690776326,0.003702281571397945,0.004021367958035756,0.16952238312426218,2
415,eco:b3431,4.7036068863400606e-05,0.12634663306898133,0.002150103642800877,0.0019525857258946917,0.15806921541471877,2
416,eco:b3533,3.0959269659440993e-06,0.11043071211462752,0.0,0.0,0.13203601210550414,2
417,eco:b3430,4.614462825610199e-05,0.12628254651911122,0.002406316834388741,0.002405776582484963,0.15710582427791722,2
418,eco:b1897,5.582608908309722e-06,0.11969521176078257,0.0012343618553513317,0.0015422100555169834,0.14019735541858142,2
419,eco:b3416,3.413149925632554e-05,0.12532899091992336,0.0007910670840749128,0.0007314601830713884,0.1518896972771083,2
420,eco:b3429,2.7360435085645204e-06,0.1100402388784211,2.091297692043867e-06,2.091297692043867e-06,0.12839921056407835,2
421,eco:b3571,1.6219415184714606e-05,0.12386370172260086,0.000645457126114416,0.0008687578492205393,0.14749370389990102,2
422,eco:b3432,3.627484115863134e-06,0.1102107306163912,2.1679786074188082e-05,2.2220037977966086e-05,0.13003697549664098,2
423,eco:b1738,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
424,eco:b2132,9.760592245828836e-05,0.13796954306590622,0.0008000016673232229,0.0009412298153975182,0.16800504208379974,2
425,eco:b3189,2.0330734222006713e-07,0.0979795515397197,0.00848021214123788,0.00848021214123788,0.11315654264990152,1
426,eco:b3972,1.1291089686411802e-08,0.08791173745142224,0.006068945902311301,0.006068945902311301,0.09875651306371092,1
427,eco:b2255,2.7732392730722964e-22,0.001445086705202312,0.0012150439590774866,0.0012150439590774866,0.001445086705202312,2
428,eco:b2254,2.7732392730722964e-22,0.0019267822736030826,4.182595384087734e-06,4.182595384087734e-06,0.002167630057803468,2
429,eco:b2253,2.7732392730722964e-22,0.001445086705202312,0.0,0.0,0.001445086705202312,2
430,eco:b0677,4.262871651953322e-05,0.12545529879688977,0.019260503194108672,0.019260503194108672,0.1511178896050115,2
431,eco:b3176,5.9009327611461875e-05,0.1257721851287839,0.02818050725741248,0.028203716057851182,0.15090112659923116,1
432,eco:b0678,0.0003200988978739865,0.1414579775354703,0.007659699756524815,0.008561110506958444,0.16685477937284332,2
433,eco:b3222,1.4606934464340963e-07,0.09698716028922,0.0012275917452297498,0.0012275917452297498,0.10799729117562122,2
434,eco:b3223,2.6499163933107915e-06,0.10948374690520128,0.0036555883656926792,0.0036555883656926792,0.12729250978252207,2
435,eco:b3338,1.71628233009269e-08,0.08711198056767941,1.0456488460219334e-06,1.0456488460219334e-06,0.09554230594776979,2
436,eco:b1107,3.094085685261198e-07,0.09706278380601471,0.001225500447537706,0.001225500447537706,0.10992407344922427,2
437,eco:b3786,2.027103195430481e-07,0.09794100726295349,0.0012087700660013548,0.0012087700660013553,0.11279527097360095,2
438,eco:b3730,3.2736814371644243e-06,0.1103083918752449,0.02586753201001197,0.025890740810450664,0.12926282190456823,1
439,eco:b0679,2.7888507811240685e-06,0.10950782514291962,0.0012213178521536183,0.0012213178521536183,0.1280150531351232,2
440,eco:b1119,2.805103310054966e-06,0.10953191397379136,0.004829852019775311,0.004829852019775311,0.12873759648772437,2
441,eco:b2428,2.642248244472841e-06,0.10945967925365037,0.0012275917452297498,0.0012275917452297498,0.1265699664299209,2
442,eco:b3787,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
443,eco:b3225,8.09715928031512e-09,0.08731738165037892,0.0,0.0,0.09554230594776977,2
444,eco:b2256,2.7732392730722964e-22,0.002167630057803468,0.0,0.0,0.0026493256262042388,2
445,eco:b2429,1.456403342010448e-07,0.09726105855625232,0.0,0.0,0.10847898674402197,2
446,eco:b0271,1.1239480106294905e-05,0.12300693698736548,0.0,0.0,0.14110951727727505,2
447,eco:b3788,2.5432022322735536e-06,0.11008889695442307,0.0048559932409258585,0.0048559932409258585,0.12859188879143868,2
448,eco:b2038,1.4065824571759536e-07,0.09749991794103299,0.0024321792158470174,0.0024321792158470174,0.11019197751048089,2
449,eco:b3789,4.6134496775602855e-05,0.12634663306898133,0.007271442075236525,0.007271442075236525,0.15746709595421782,2
450,eco:b2040,7.802170102123595e-09,0.08746391725361945,0.0,0.0,0.09611250485611898,2
451,eco:b0918,4.954582241850971e-09,0.08778774346347946,0.00966779837319741,0.009644589572758724,0.09840222701578336,1
452,eco:b3198,8.923821011905682e-08,0.09730937676858618,0.011989766200673716,0.011959656117851285,0.109652656523183,1
453,eco:b1215,1.6154221326407453e-06,0.10943562218128693,0.014336829600454548,0.014299818235248373,0.1256380627523525,1
454,eco:b1054,1.587901827009438e-11,0.073107044622648,0.0024321792158470174,0.0024321792158470174,0.08108128249807209,2
455,eco:b3633,2.786866805177803e-10,0.07996339825354995,0.007506442208470074,0.007515648522258067,0.09050037571245287,1
456,eco:b1855,9.272549798963027e-13,0.06731540907460531,0.0,0.0,0.07300305086729779,2
457,eco:b0222,6.737665837405898e-05,0.13069083488841352,0.007271442075236525,0.007271442075236525,0.15724960310666747,2
458,eco:b3052,3.720200149624287e-06,0.11337251387177948,0.004860175836309946,0.004860175836309946,0.13067887133362344,2
459,eco:b0200,2.045816244006611e-07,0.1000265329298625,0.0,0.0,0.1109889687337726,2
460,eco:b3619,2.045816244006611e-07,0.1000265329298625,0.0,0.0,0.1109889687337726,2
461,eco:b0181,2.0330735174243408e-07,0.09811469574874,0.009566703019606848,0.009603714384813026,0.11351781432620213,1
462,eco:b3197,2.9322802254848912e-05,0.12501433113855273,0.016689539504003897,0.016652528138797723,0.15018327508658202,2
463,eco:b0096,1.1291243485534174e-08,0.08825453401716687,0.007213993116057499,0.007251004481263677,0.09998885089286955,1
464,eco:b0179,6.354500621732355e-10,0.08019521354885738,0.004875364057797404,0.004923041600403512,0.09088145737966181,1
465,eco:b0524,3.8417862787277783e-11,0.07349551009960967,0.0,0.0,0.081985420107412,1
466,eco:b0182,3.94220015086765e-11,0.0738005159218698,0.0005020024113660917,0.0005827827023965652,0.08376738092116474,1
467,eco:b0915,1.8135674152004498e-11,0.07356065606808324,0.0005609158381000561,0.0006311042655966657,0.08294993808782593,1
468,eco:b0087,1.7433818271686774e-20,0.002890173410404624,0.0012171352567695306,0.0012171352567695306,0.002890173410404624,1
469,eco:b0090,1.2327571121883652e-20,0.0019267822736030826,0.0,0.0,0.002167630057803468,1
470,eco:b3057,1.1312097422245798e-12,0.06858339846307045,0.0,0.0,0.07766214892103036,2
471,eco:b3018,5.2528994307949814e-05,0.11912250739829079,0.02396418025313067,0.02396418025313067,0.13660343809634054,1
472,eco:b1200,0.0026458531650949343,0.15213323584627422,8.591314559959695e-06,6.736343726485349e-06,0.17401102831016174,2
473,eco:b3926,0.0019142927968925588,0.15420628086864524,0.004409246339067834,0.007222741515044646,0.1829120221461265,2
474,eco:b3945,0.01806984385874096,0.1776425547359456,0.030553433308945013,0.036529055397560385,0.21967920887718556,2
475,eco:b4041,0.000949627130303076,0.13785495042216375,0.026440205043107883,0.026445719073790144,0.16190546167063552,1
476,eco:b4042,3.234548613052075e-06,0.10465155126625798,0.0,0.0,0.1174101715042301,2
477,eco:b1046,1.2149055929192963e-09,0.07665210605370312,0.0,0.0,0.08362266225321956,2
478,eco:b2560,2.0968062589085054e-08,0.08423821365671721,0.0048559932409258585,0.0048559932409258585,0.0937447999053217,2
479,eco:b3821,2.210439885266899e-08,0.08477019358395188,0.0006148415214608969,0.0006148415214608969,0.09567158217892473,2
480,eco:b3825,1.322383533989094e-28,0.0,0.0,0.0,0.0,2
481,eco:b3449,0.000570831835563854,0.1384298251111636,0.003438214416165495,0.0036700614247132082,0.16198803805378995,2
482,eco:b3918,3.2740545651996867e-06,0.10478368706331134,0.008419564508168609,0.008419564508168609,0.11957780156203357,2
483,eco:b1912,3.8050596446383326e-07,0.09343818369766475,0.007271442075236525,0.007271442075236525,0.10565084587397361,1
484,eco:b4160,2.083454082187695e-08,0.08415279380173322,0.000612750223768853,0.000612750223768853,0.09157716984751822,1
485,eco:b2836,2.3516037012225514e-09,0.07711597059767596,0.0,0.0,0.08471679933001561,2
486,eco:b3608,0.007418118121949687,0.16020980724737952,0.015500767675256396,0.014292180586326137,0.19340615630355537,1
487,eco:b2451,0.00112306264489025,0.13204245052369545,0.0012419340102479194,0.0014527361590173152,0.1516133533293943,2
488,eco:b3426,0.007388486686520538,0.15984978520862136,0.014308378342029875,0.012501364246963789,0.19176839137099272,2
489,eco:b1409,3.2740545651996867e-06,0.10478368706331134,0.008419564508168609,0.008419564508168609,0.11957780156203357,2
490,eco:b1249,1.2149055929192963e-09,0.07665210605370312,0.0,0.0,0.08362266225321956,2
491,eco:b2133,0.2350480916721182,0.20191892981543208,0.004866882840023571,0.004345301654015277,0.2621725777433867,2
492,eco:b2463,0.2054391434198717,0.1986959620609958,0.010024215783085716,0.0091306742361866,0.2541454651642511,2
493,eco:b3956,0.001434701128212025,0.14222567292912183,0.00048823122402976706,0.00046648262251120567,0.16307665921105266,2
