,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reach_centrality,subgraph_centrality,degree_centrality,clustering_coefficient,pagerank,hits,ind_set_maximal,damage,class
29,sce:YMR118C,0.0014754158603459244,0.11459454744075483,1.5892793890663498e-05,1.556336960974805e-05,0.13914589288520957,0.13914589288520957,2.174816260225308e-06,0.007597340930674264,0.8214285714285714,0.0010436153900085323,0.00018878362755935765,0.9660107334525939,1.0,2
30,sce:YPL262W,0.020562564846682542,0.1280998558322557,0.001324502036022228,0.0011561090957918861,0.1596682098106588,0.1596682098106588,0.00042283149499760544,0.008547008547008548,0.5,0.000935875788810225,0.0026324654909285422,0.9695885509838998,1.0,2
31,sce:YOR142W,0.0014115290553612454,0.11919823718593173,0.00019425713937643567,0.000187104317317785,0.14714910366619788,0.14714910366619788,1.988521706361391e-06,0.008547008547008548,0.7222222222222222,0.0011611715241243502,0.00018049726086331793,0.9749552772808586,1.0,2
32,sce:YDR148C,0.00430415227382105,0.12988059916976413,0.0018183780599873153,0.0021170105093466004,0.1633767546160692,0.1633767546160692,1.8506474880069924e-05,0.007597340930674264,0.32142857142857145,0.0010432640265148475,0.0005507148275912073,0.960644007155635,1.0,2
33,sce:YPR074C,0.0011860553316402399,0.1351157863978377,0.06716373736944684,0.06507760397047059,0.1683079402054579,0.1683079402054579,1.4090757407186324e-06,0.019943019943019943,0.30952380952380953,0.003056031725213079,0.000151775530377921,0.9731663685152058,1.0,2
34,sce:YLR354C,0.001149900211082237,0.1286251627981759,0.0004484367616615802,0.0004054905601775947,0.15033803683669555,0.15033803683669555,1.322389721421154e-06,0.003798670465337132,0.8333333333333334,0.0006720048295459187,0.00014721161187453656,0.9731663685152058,1.0,2
35,sce:YNL241C,6.673585576672134e-06,0.10195642112676398,0.0005134370399989094,0.000543136716982642,0.12139855623654701,0.12139855623654701,2.3542522241580666e-10,0.004748338081671416,0.3,0.0011383409424976512,8.368053757169385e-07,0.9695885509838998,1.0,2
36,sce:YJL121C,4.700911581862708e-05,0.11632484921668144,0.0014757130329776831,0.0016233457872100849,0.13820549279532116,0.13820549279532116,2.282535941911205e-09,0.005698005698005698,0.5333333333333333,0.001208124312030114,6.0076192464730014e-06,0.9713774597495528,1.0,2
37,sce:YHR183W,5.127074233324411e-06,0.10866773219326219,0.0020995705352567415,0.0021505784754123135,0.1270977838955894,0.1270977838955894,4.716260724622327e-11,0.005698005698005698,0.4,0.0014551086154651173,6.517515346212658e-07,0.9767441860465116,1.0,2
38,sce:YOR095C,5.253691831838296e-05,0.11962035025687075,0.0041816666153972675,0.004546696029269836,0.1441440461697714,0.1441440461697714,2.932226921353991e-09,0.008547008547008548,0.4722222222222222,0.0016622581389975975,6.7096022984056015e-06,0.964221824686941,1.0,1
39,sce:YCR036W,4.922621176023486e-05,0.11629404284771516,0.0,0.0,0.13665900720325166,0.13665900720325166,2.543657312872851e-09,0.004748338081671416,1.0,0.0009382316588099816,6.288886555947055e-06,0.9570661896243292,1.0,2
40,sce:YOL061W,5.003626951324847e-05,0.11997986497075752,0.011496654251285335,0.013003518904956183,0.1434144602550003,0.1434144602550003,2.6354121624836017e-09,0.007597340930674264,0.4642857142857143,0.0015747479698475736,6.392069427182627e-06,0.9731663685152058,1.0,2
41,sce:YNR034W,4.248960269297383e-07,0.09627851475399528,9.724879223223289e-05,0.00015212811605925259,0.11025337821102611,0.11025337821102611,3.66991962731803e-12,0.001899335232668566,0.0,0.0005919314811176654,5.247317046809776e-08,0.9785330948121646,1.0,2
42,sce:YHR104W,2.4908025824530083e-07,0.08817797305079769,0.0,0.0,0.10050803491867502,0.10050803491867502,6.071213467068766e-12,0.002849002849002849,1.0,0.0008019803797944132,2.98713997344269e-08,0.964221824686941,1.0,2
43,sce:YJR159W,4.809584767973667e-06,0.10205119818567801,0.0021669988613927573,0.0020790338001382223,0.12298133559710425,0.12298133559710425,2.5958289897682234e-10,0.007597340930674264,0.35714285714285715,0.0015949627300321618,5.972759384779178e-07,0.9588550983899821,1.0,2
