,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reach_centrality,subgraph_centrality,degree_centrality,clustering_coefficient,pagerank,hits,ind_set_maximal,damage,class
132,eco:b3919,0.015480086059896713,0.15333393865354775,0.006028397536685623,0.005017154949011881,0.18572974292732083,0.18572974292732083,0.00023964964696411074,0.013709677419354839,0.5367647058823529,0.0015407126614612168,0.0020081599799664568,0.9495114006514658,1.0,2
133,eco:b3091,0.00019901566800040144,0.11840131046395269,0.0022299461063813165,0.0022299461063813165,0.13304770722109488,0.13304770722109488,3.961096995654214e-08,0.0032258064516129032,0.5,0.001183238744758917,2.5817664946687085e-05,0.9657980456026058,1.0,2
134,eco:b0724,0.0020239308084597,0.1358487944361969,0.00017049507229962058,0.0001683065218635301,0.16377514510578775,0.16377514510578775,4.076911055468926e-06,0.012096774193548387,0.8285714285714286,0.001190727447724447,0.00026176092125933085,0.9560260586319218,1.0,2
135,eco:b0174,1.7114883970843089e-09,0.0802180766075053,0.0008530165661580755,0.0009580297400534846,0.08920029790997548,0.08920029790997548,1.0336786330491632e-13,0.0024193548387096775,0.3333333333333333,0.0010263224651275776,2.1868400655710174e-10,0.9771986970684039,1.0,1
136,eco:b0383,0.00072510083080911,0.13204694408507373,0.0040174644336641915,0.004586423702557694,0.15531330900282345,0.15531330900282345,5.25613940186815e-07,0.007258064516129033,0.3333333333333333,0.0014323616429035766,9.404582219442349e-05,0.988599348534202,1.0,2
137,eco:b1805,0.00010616262003161571,0.10756220288243844,0.0,0.0,0.12215740800418269,0.12215740800418269,1.1229131945445514e-08,0.0024193548387096775,1.0,0.0005556643119657688,1.3741181902828752e-05,0.9609120521172638,1.0,2
139,eco:b0512,7.739108116455117e-17,0.0016801075268817205,0.0,0.0,0.0020161290322580645,0.0020161290322580645,3.9668970067298815e-14,0.0008064516129032258,0.0,0.0005594466113816648,1.4280078010450793e-43,0.9788273615635179,0.00580046403712297,2
140,eco:b1710,0.00020708263144822802,0.12388443916850621,0.0,0.0,0.14723069493230703,0.14723069493230703,4.265813978409327e-08,0.0032258064516129032,1.0,0.0004981249273844576,2.674532452291237e-05,0.9723127035830619,1.0,2
141,eco:b0508,0.0068842456486695874,0.14099506641366225,5.746421039711675e-06,5.969505535037049e-06,0.16532878635700957,0.16532878635700957,4.739390180562464e-05,0.0032258064516129032,0.8333333333333334,0.0004669226312043085,0.0008930411010832422,0.9446254071661238,1.0,2
143,eco:b2453,0.0029857394157527155,0.1253879540192644,5.9171737684586237e-08,5.917173768458618e-08,0.14818461780155226,0.14818461780155226,8.898866209631031e-06,0.007258064516129033,0.9722222222222222,0.0007679938646925329,0.00038694165660180767,0.9609120521172638,1.0,2
144,eco:b0004,0.005306327664507573,0.14086248995253045,0.003545643735600595,0.00369703467460455,0.16708575698494801,0.16708575698494801,2.815706537624652e-05,0.00564516129032258,0.19047619047619047,0.0011675856249659356,0.0006883412886913803,0.9706840390879479,1.0,2
146,eco:b2697,0.024071642272297262,0.13684152369446553,0.0,0.0,0.15965907076793956,0.15965907076793956,0.0005794904509523825,0.004838709677419355,1.0,0.0005410857838709423,0.0031227220932993722,0.9788273615635179,1.0,1
147,eco:b3885,6.339416216578283e-06,0.11198449490900104,0.0008114745691398799,0.0008840067593099826,0.13654620949628143,0.13654620949628143,7.673432907858538e-11,0.008870967741935484,0.509090909090909,0.001442887833518783,8.054913609706843e-07,0.995114006514658,1.0,2
148,eco:b0674,0.00046461210190328734,0.1346884765695807,0.0003773239308951275,0.00037738008452880596,0.16041721942931414,0.16041721942931414,2.1451620011214327e-07,0.008870967741935484,0.8,0.0011003147293659856,6.00239525894454e-05,0.9788273615635179,1.0,2
149,eco:b3951,0.1937628086462196,0.17500847904733194,0.029947077988534406,0.02895432006590327,0.23310493493961448,0.23310493493961448,0.037540601551699755,0.04516129032258064,0.4142857142857143,0.003412743942411055,0.025133951277223694,0.9820846905537459,1.0,2
150,eco:b3940,3.197101148462254e-05,0.11150521627429559,0.00040407261678687906,0.0005652171410242818,0.12542688494301457,0.12542688494301457,1.0217530907873316e-09,0.0024193548387096775,0.0,0.0008005587053472646,4.1463246704215805e-06,0.9706840390879479,1.0,2
151,eco:b0526,0.009369712882938488,0.15298162682105299,0.0,0.0,0.18506286947818912,0.18506286947818912,8.772952374797725e-05,0.008870967741935484,1.0,0.0009325648466703107,0.0012149992769837149,0.9527687296416938,1.0,1
153,eco:b2521,0.1749988031947576,0.17686807327569792,0.02032989872960663,0.02071102303106765,0.22339963575850832,0.22339963575850832,0.03062544653290054,0.027419354838709678,0.8449197860962567,0.001892953128532092,0.022701337010261634,0.9755700325732899,1.0,2
154,eco:b3831,0.00016040112175290494,0.11669504036184314,0.00018505882701300646,0.0002261492906265965,0.1440208313192184,0.1440208313192184,2.6225199278815786e-08,0.01129032258064516,0.5494505494505495,0.0013733040822583795,2.0620864658336107e-05,0.9739413680781759,1.0,2
155,eco:b2787,0.0057799806120575736,0.13541899034080554,0.0,0.0,0.15660159508949636,0.15660159508949636,3.341065001900741e-05,0.0016129032258064516,1.0,0.0003644596837315289,0.0007498124747419454,0.9674267100977199,1.0,2
157,eco:b1748,1.72173217657557e-06,0.10064310249547608,0.0016742135226738603,0.001711915844199551,0.11207160223289271,0.11207160223289271,3.051282035038634e-12,0.0016129032258064516,0.0,0.0006653928686372503,2.1986803226546593e-07,0.9755700325732899,1.0,2
160,eco:b1200,0.002408333594777444,0.13357758186760244,0.00011020035140316291,0.00010268304419472953,0.1594863738412105,0.1594863738412105,5.800652526639927e-06,0.00967741935483871,0.7727272727272727,0.0011773135840934888,0.0003124205090191088,0.9543973941368078,1.0,2
162,eco:b4214,9.390080687158663e-08,0.09491985304262071,0.0016753885808013745,0.0016753885808013745,0.10678304222658994,0.10678304222658994,6.214789425410873e-13,0.004032258064516129,0.7,0.0009807815198501191,1.1640291700798336e-08,0.9837133550488599,1.0,2
163,eco:b0026,0.0006118915582628536,0.1262864135422686,0.0,0.0,0.14476561744706823,0.14476561744706823,3.7434020033683534e-07,0.0024193548387096775,1.0,0.0005873479777702651,7.936755430394992e-05,0.9739413680781759,1.0,1
165,eco:b0386,5.9856392739622844e-05,0.11703692036290324,1.301778229060897e-06,1.301778229060897e-06,0.13542708859241162,0.13542708859241162,3.5664938192941376e-09,0.0032258064516129032,0.6666666666666666,0.0007429833542467092,7.695060471268975e-06,0.9739413680781759,1.0,2
166,eco:b0428,9.011270336605856e-16,0.04710179470665497,0.0,0.0,0.05002259051817807,0.05002259051817807,4.1834298972351605e-14,0.0008064516129032258,0.0,0.0004635876808950249,1.0600003636682863e-18,0.9820846905537459,1.0,2
167,eco:b1993,2.7788388816065632e-18,0.002240143369175627,5.207112916243588e-06,5.207112916243588e-06,0.002688172043010753,0.002688172043010753,5.671240066145e-14,0.0016129032258064516,0.0,0.001236149639520618,7.268195053926932e-51,0.988599348534202,0.00580046403712297,2
168,eco:b0918,2.0321359325175197e-10,0.07700193167027301,0.004483756301319457,0.004572044195439753,0.08395179764474676,0.08395179764474676,5.80264147174276e-14,0.0016129032258064516,0.0,0.0008907747225219359,2.4788580142761076e-11,0.9690553745928339,1.0,1
172,eco:b2514,1.1279437378005178e-08,0.08048744556857818,0.0,0.0,0.08639123757067305,0.08639123757067305,7.934229761659786e-14,0.0016129032258064516,1.0,0.0006917448462805545,1.4251577985050117e-09,0.9820846905537459,1.0,1
173,eco:b3916,0.0011238595715969578,0.13835812335674547,0.011799364764094492,0.010288454859276293,0.1701846585314295,0.1701846585314295,1.2628437895711693e-06,0.014516129032258065,0.5098039215686274,0.0021261620546212424,0.0001457242131367642,0.9804560260586319,1.0,2
174,eco:b0907,0.0005136132675963999,0.12591490486616191,0.001118476975426085,0.00142885189835323,0.14244957103827996,0.14244957103827996,2.6380588239149764e-07,0.004032258064516129,0.1,0.0009197483792543595,6.662727483407737e-05,0.9625407166123778,1.0,2
175,eco:b0908,8.076362226415925e-07,0.1048336305559945,0.0009087538110759399,0.001174278535958297,0.11553794995327266,0.11553794995327266,7.282547957792856e-13,0.0016129032258064516,0.0,0.0005637384146637615,1.0404927166525209e-07,0.9592833876221498,1.0,2
176,eco:b1780,1.325830308635235e-05,0.1127429976026462,5.575027666544082e-05,6.606748363237727e-05,0.1376051572689389,0.1376051572689389,3.860176216981468e-10,0.0064516129032258064,0.7142857142857143,0.0009288799193677972,1.6752226310144331e-06,0.9446254071661238,1.0,2
177,eco:b4465,6.074724812819405e-06,0.10812505093072258,0.0,0.0,0.12450010595824212,0.12450010595824212,4.155632582446952e-11,0.0016129032258064516,1.0,0.0004029276192568946,7.822449262838146e-07,0.9641693811074918,1.0,2
178,eco:b4471,0.15534764317214883,0.16771033648420502,0.0035400225905384687,0.003982521996871578,0.21205046745369174,0.21205046745369174,0.024133717413466198,0.024193548387096774,0.8367816091954023,0.001734106290722185,0.02015219392682654,0.9739413680781759,1.0,2
179,eco:b0425,2.8215887071036553e-05,0.11863572208633233,0.00020335192568849225,0.0002159836148167333,0.13594747993941567,0.13594747993941567,7.914445202797382e-10,0.0024193548387096775,0.3333333333333333,0.0005187733530676021,3.6443224853027204e-06,0.9739413680781759,1.0,2
181,eco:b0729,0.00447022222370201,0.1439416363819516,0.0010917222896544853,0.0009289111916050927,0.17739393670844952,0.17739393670844952,1.9911535556523238e-05,0.01532258064516129,0.6666666666666666,0.0014744593973240595,0.0005786917738063558,0.9771986970684039,1.0,2
182,eco:b3397,7.134996339269759e-05,0.12814992135544578,0.0,0.0,0.15193859791641917,0.15193859791641917,5.1118629912816345e-09,0.004838709677419355,1.0,0.00080675352299424,9.23854464244835e-06,0.9560260586319218,1.0,2
186,eco:b0928,0.017334427590314318,0.16654503397945097,0.0803176351663923,0.07665820598735011,0.21832195805986104,0.21832195805986104,0.0003000885565008995,0.03790322580645161,0.19241443108233117,0.004099951857994675,0.0022470780967430892,0.9625407166123778,1.0,2
187,eco:b0529,9.762520379487349e-05,0.11644559507541091,4.0221422391949664e-05,5.6042172655466384e-05,0.13524563921741406,0.13524563921741406,9.528754849927343e-09,0.007258064516129033,0.7222222222222222,0.001081531532434334,1.2622727499753082e-05,0.9478827361563518,1.0,1
188,eco:b2874,9.516576977654246e-05,0.11963047160272801,0.002352638641175199,0.002421915165772583,0.14382308775453911,0.14382308775453911,9.012228089888853e-09,0.007258064516129033,0.4444444444444444,0.0012095779314922844,1.2280433135267796e-05,0.9788273615635179,1.0,2
189,eco:b2988,0.00026184924392893785,0.12483938172043012,0.0032377246760796814,0.003386505968135282,0.1507992433194036,0.1507992433194036,6.821663968287149e-08,0.00564516129032258,0.5714285714285714,0.0008066709587241665,3.382552266220111e-05,0.988599348534202,1.0,2
190,eco:b3281,1.3692261810135167e-06,0.0997551243978799,2.1091359817118018e-05,2.20651409825822e-05,0.10770907967480459,0.10770907967480459,2.1216279338477917e-12,0.0032258064516129032,0.8333333333333334,0.0009889271843257046,1.7756489888752098e-07,0.9853420195439739,1.0,2
191,eco:b3779,0.00027495377087258043,0.12209230486105635,0.0,0.0,0.13796293088631784,0.13796293088631784,7.557760545371476e-08,0.0008064516129032258,0.0,0.0002458038998291278,3.566145900243344e-05,0.988599348534202,1.0,2
192,eco:b3517,0.00209649477456329,0.15101538111342352,0.03630729497780699,0.03508292565045408,0.19350122771493447,0.19350122771493447,4.369010414669186e-06,0.02661290322580645,0.2840909090909091,0.003034324870753143,0.0002708055599676237,0.9771986970684039,1.0,2
194,eco:b1800,0.174409902874216,0.16860693085482964,0.00043836724544159034,0.00048590056361393037,0.21442661952742517,0.21442661952742517,0.03041992345334903,0.02661290322580645,0.8920454545454546,0.0018109794621985267,0.022625036069344674,0.9657980456026058,1.0,2
196,eco:b1093,0.001016171794376722,0.12312082027081662,0.012107590803771698,0.012539894078644594,0.14446821995209033,0.14446821995209033,1.0313311434443873e-06,0.004032258064516129,0.2,0.0008923304223159758,0.0001317332341183424,0.9609120521172638,1.0,1
198,eco:b3846,0.004990056998592456,0.12744130843429702,0.0008658526312686887,0.0008303805495576021,0.15540250743879636,0.15540250743879636,2.485647653780289e-05,0.013709677419354839,0.25,0.0017728295740572903,0.0006466989426621403,0.9527687296416938,1.0,2
199,eco:b0025,3.98333976673488e-07,0.10229242612804106,0.00010378530677765037,9.150380371969087e-05,0.11582060412705576,0.11582060412705576,1.0837295447149296e-11,0.007258064516129033,0.8333333333333334,0.0011517852853973692,5.11419316482474e-08,0.9674267100977199,1.0,1
200,eco:b1896,1.082019456276977e-06,0.09802536107607795,0.0006577526056587296,0.0006044507259879972,0.11829123530380614,0.11829123530380614,2.4120796441295164e-11,0.0064516129032258064,0.4642857142857143,0.0011459337806029976,1.273563062911392e-07,0.996742671009772,1.0,2
202,eco:b2803,0.0002462042498875923,0.12429558852065226,0.0011208310552214325,0.0011208310552214323,0.13984802607786434,0.13984802607786434,6.062411821227951e-08,0.0016129032258064516,0.0,0.0005951612063385581,3.1939333047603825e-05,0.9641693811074918,1.0,2
203,eco:b3403,0.014346042576605699,0.16535017446414585,0.004850378697337748,0.004581702428987631,0.19783352847868738,0.19783352847868738,0.00020571560292775227,0.01129032258064516,0.7472527472527473,0.0010310298757994637,0.0018605547706515364,0.9755700325732899,1.0,2
204,eco:b1637,0.0006858204791185743,0.13594125051226508,0.0004986209044114221,0.0004453289635765185,0.16206530476691533,0.16206530476691533,4.6906211235869074e-07,0.004838709677419355,0.8,0.0007320853686597253,8.882371369453367e-05,0.9609120521172638,1.0,1
205,eco:b3867,9.424316907752024e-14,0.059048978346281485,0.0022312478846103776,0.0022312478846103776,0.06491266580163599,0.06491266580163599,2.0700354621074088e-13,0.0032258064516129032,0.6666666666666666,0.0012368952400319544,7.861210053554387e-15,0.9804560260586319,1.0,2
207,eco:b3994,4.472056199765981e-07,0.0948597486557012,0.0003930605985274243,0.0004553046842287604,0.1042236068143316,0.1042236068143316,2.923575903062532e-13,0.0024193548387096775,0.3333333333333333,0.0009467305481123804,5.796287758585897e-08,0.9674267100977199,1.0,2
209,eco:b1136,0.0012919858187868368,0.14304822923324528,0.0002943792460321277,0.0002925080006330498,0.17254564655774093,0.17254564655774093,1.6618670858488378e-06,0.0064516129032258064,0.5,0.0007658409563136538,0.00016716250800494708,0.9788273615635179,1.0,2
210,eco:b3197,5.886324634503502e-06,0.11361946004134708,0.007756226495604896,0.007837229438481749,0.13286287222423454,0.13286287222423454,3.8925268883353676e-11,0.00564516129032258,0.7142857142857143,0.0012363701299461334,7.596507992864094e-07,0.9625407166123778,1.0,2
212,eco:b1409,3.022844690949662e-07,0.0882257114632015,0.002397670309931132,0.002264210789881164,0.10094664664873378,0.10094664664873378,1.1242255035520668e-12,0.00564516129032258,0.6190476190476191,0.0013558263761243357,3.9157739871175185e-08,0.9543973941368078,1.0,2
213,eco:b1919,0.15462046856205383,0.16421732865389546,6.592724173667003e-06,4.701394867421355e-06,0.2067154060097589,0.2067154060097589,0.02390834662550324,0.02258064516129032,0.9603174603174603,0.0015423080170862877,0.020057878398910312,0.9609120521172638,1.0,2
214,eco:b2765,0.00031538650889768524,0.1266333542388133,0.003354682496289932,0.003354682496289932,0.1470783942759739,0.1470783942759739,9.943124593021596e-08,0.004032258064516129,0.6,0.0010166383316394894,4.090338358763965e-05,0.9706840390879479,1.0,2
215,eco:b0873,1.670113783947763e-05,0.1103755815542576,0.0,0.0,0.1266815084557027,0.1266815084557027,2.799392645936387e-10,0.0024193548387096775,1.0,0.0004811343434134343,2.139996509460525e-06,0.988599348534202,1.0,2
217,eco:b0090,2.5139827800100493e-08,0.07943120788150379,0.0,0.0,0.0843600746186134,0.0843600746186134,4.148189869716623e-14,0.0008064516129032258,0.0,0.0005116233237163737,3.2628031525505425e-09,0.9625407166123778,1.0,1
220,eco:b3253,0.011032308551923633,0.14176225035676945,0.00010431372851771537,0.00013380321418644453,0.1727344675933357,0.1727344675933357,0.00012162114266647228,0.008064516129032258,0.8444444444444444,0.0008403775914651237,0.001430572615986484,0.9609120521172638,1.0,2
222,eco:b1897,2.169351486038853e-06,0.10412320282503294,7.805420943183304e-05,0.00010617524829033199,0.12270615841832647,0.12270615841832647,8.04458925263866e-11,0.004032258064516129,0.8,0.0006464828639867031,2.5758612205292906e-07,0.9853420195439739,1.0,2
226,eco:b1398,1.574123287506844e-05,0.10401475998230594,0.00026971196868921907,0.0002501402539377432,0.11489165963964387,0.11489165963964387,2.480283510208206e-10,0.0032258064516129032,0.6666666666666666,0.0009426386683555612,2.0420565517622703e-06,0.9706840390879479,1.0,2
228,eco:b3974,0.0003386046431432432,0.1370606203700971,0.004004872057555915,0.004013529142566851,0.1627294345439482,0.1627294345439482,1.1441891180554764e-07,0.004838709677419355,0.3333333333333333,0.0009287576278801547,4.3869104146733775e-05,0.9690553745928339,1.0,1
230,eco:b2048,6.664937991950016e-06,0.10839888427244293,0.004467702882136999,0.0044677028821369985,0.1266237618722206,0.1266237618722206,5.076081842520048e-11,0.004032258064516129,0.4,0.0010440519694765874,8.576178252113303e-07,0.9560260586319218,1.0,2
232,eco:b2799,0.006033883443912237,0.14540864650765944,0.0,0.0,0.17048367626996408,0.17048367626996408,3.6410122553573015e-05,0.004032258064516129,1.0,0.0005904856708178996,0.0007827464725283316,0.9820846905537459,1.0,2
233,eco:b0222,5.509253750342633e-05,0.12167086949402325,0.003354682496289932,0.003354682496289932,0.1406886561019623,0.1406886561019623,3.037213677069105e-09,0.0024193548387096775,0.3333333333333333,0.0007244257197674322,7.139038789777543e-06,0.9869706840390879,1.0,2
234,eco:b3430,3.558044095995067e-06,0.11033493505027886,0.0005455149023444558,0.0005420730461858531,0.13154300929146823,0.13154300929146823,2.9941002288184296e-11,0.0064516129032258064,0.7857142857142857,0.0011309878377873067,4.511350082053235e-07,0.9755700325732899,1.0,2
235,eco:b0003,0.00017041488413909475,0.11837792024062911,0.00024270148195000476,0.0003487325573310786,0.13315061954174912,0.13315061954174912,2.9040922385220715e-08,0.0016129032258064516,0.0,0.0005257412587340254,2.2106219408792345e-05,0.9690553745928339,1.0,2
236,eco:b3882,0.00011466615773450352,0.12317143520206876,0.0,0.0,0.14189677034435053,0.14189677034435053,1.3054543006019646e-08,0.004032258064516129,1.0,0.0005901543436700889,1.4745363577167213e-05,0.9755700325732899,1.0,2
237,eco:b3958,1.6204236520119328e-06,0.10190969936361641,0.006684325473533803,0.006379505596764519,0.11423749189878263,0.11423749189878263,2.7074752510751888e-12,0.0016129032258064516,0.0,0.0006095239686239027,2.070823473437175e-07,0.9657980456026058,1.0,2
238,eco:b0120,4.053026166186811e-05,0.11131878734127151,0.0005601524634043272,0.0007213916387334625,0.12710816513235945,0.12710816513235945,1.6421231459941366e-09,0.0032258064516129032,0.5,0.000659230652763926,5.255323407470069e-06,0.9690553745928339,1.0,2
239,eco:b3126,0.1752837441225908,0.16808668506537575,0.004089715452053986,0.0040644209759772305,0.21503913872865413,0.21503913872865413,0.030725561813144984,0.029838709677419355,0.7147147147147147,0.002326853839435258,0.022738412332079204,0.9690553745928339,1.0,2
240,eco:b4098,7.911117941298788e-10,0.08376139673721897,0.002239058553984743,0.002239058553984743,0.09062790728515963,0.09062790728515963,5.6783342507639095e-14,0.0016129032258064516,0.0,0.0009583144222739028,9.781330003737008e-11,0.9609120521172638,1.0,2
241,eco:b2937,1.267685650220989e-06,0.09935815490931264,0.0022759726010227457,0.002051314890743573,0.11758466443950355,0.11758466443950355,1.3051282989728668e-11,0.007258064516129033,0.7777777777777778,0.0012681832597175612,1.5814437938855317e-07,0.9657980456026058,1.0,2
242,eco:b3389,0.0006147432747375323,0.13266084398008957,0.004987111470135692,0.004985078362330625,0.14927446209704126,0.14927446209704126,3.7786629877625276e-07,0.0024193548387096775,0.3333333333333333,0.0006434036913908909,7.97404448941563e-05,0.9804560260586319,1.0,2
243,eco:b0238,0.0008416853019453544,0.13004102262544803,0.0016830554201100385,0.0014336268183860947,0.1629952529549281,0.1629952529549281,7.070977066808005e-07,0.013709677419354839,0.5220588235294118,0.001496673510066831,0.00010887214737178277,0.9723127035830619,1.0,2
244,eco:b2917,0.0030957999517109815,0.12947904759249448,0.0,0.0,0.1551538515248178,0.1551538515248178,9.55555606378995e-06,0.0064516129032258064,1.0,0.0006990720301123948,0.0004009254789185794,0.9820846905537459,1.0,2
245,eco:b1768,3.665420792630165e-05,0.11043660749319288,0.0,0.0,0.1301245271305762,0.1301245271305762,1.3636048201160965e-09,0.0016129032258064516,1.0,0.00032381857050396695,4.715307407409008e-06,0.9478827361563518,1.0,2
247,eco:b2291,0.00024584997817096276,0.11626484909935283,5.703990198081989e-05,5.930597227558875e-05,0.14298876526699117,0.14298876526699117,6.053160664389903e-08,0.00967741935483871,0.4696969696969697,0.0011840062743632923,3.173447129505734e-05,0.9739413680781759,1.0,2
248,eco:b0052,0.00018578997639319108,0.12018231693904223,0.0,0.0,0.13450939741262355,0.13450939741262355,3.451789412467075e-08,0.0016129032258064516,1.0,0.00045489501062501966,2.4100793126105986e-05,0.9837133550488599,1.0,2
249,eco:b0356,1.9775047880098833e-13,0.004082661290322581,1.85968318437271e-07,1.8596831843727094e-07,0.004704301075268817,0.004704301075268817,2.747419740056196e-13,0.0024193548387096775,0.6666666666666666,0.0007573987585034023,1.6810077563970383e-34,0.9837133550488599,0.010440835266821345,2
250,eco:b2800,0.007704716321423783,0.15124407679405968,0.004450725462714452,0.004077071860337542,0.18190069786843716,0.18190069786843716,5.93666845469315e-05,0.012096774193548387,0.5619047619047619,0.0015957305511670721,0.0009994948789522051,0.9788273615635179,1.0,2
251,eco:b3825,1.1185196661617401e-05,0.10406895315353674,0.008454158195519616,0.00872075179106236,0.11927834295422113,0.11927834295422113,1.2522148065543846e-10,0.0016129032258064516,0.0,0.00046102311563058873,1.4493493944797218e-06,0.9755700325732899,1.0,2
252,eco:b1415,0.15935117819797873,0.17353867137505488,0.047543742693640825,0.048712630585749525,0.2228255279666583,0.2228255279666583,0.025393629145206036,0.03387096774193549,0.4715447154471545,0.002774958897025902,0.020671529378443104,0.988599348534202,1.0,2
254,eco:b0677,1.1535850209036182e-05,0.10748502820772458,0.009283915022212121,0.00925769350933375,0.12605828568174438,0.12605828568174438,1.5255513245674954e-10,0.00564516129032258,0.42857142857142855,0.001255116691078415,1.4854926387758553e-06,0.9788273615635179,1.0,2
255,eco:b3650,0.00861227748802588,0.1480674653466925,0.0011685372273579336,0.0011762604622676492,0.17969674590642062,0.17969674590642062,7.416107450568036e-05,0.00967741935483871,0.5757575757575758,0.0012618584765214404,0.0011171118035639025,0.9853420195439739,1.0,1
256,eco:b1386,0.007174544599928252,0.14733932438113218,0.005044195498158874,0.004959202569462789,0.17560557498057233,0.17560557498057233,5.1476234498970006e-05,0.008064516129032258,0.5777777777777777,0.0011658065112647358,0.0009307079776597754,0.9723127035830619,1.0,2
259,eco:b4005,3.5874822387132404e-06,0.11683155239970063,0.0044806282080186695,0.005236483459605361,0.1305540203524083,0.1305540203524083,1.3527799042200855e-11,0.0016129032258064516,0.0,0.00044168126680913867,4.620179494238987e-07,0.9527687296416938,1.0,2
260,eco:b2153,0.008513127196781514,0.1519343388078257,0.010089816751570044,0.010751154681023493,0.18812160509740877,0.18812160509740877,7.246183370351353e-05,0.012903225806451613,0.4083333333333333,0.001969527638303172,0.001104238724046802,0.9771986970684039,1.0,1
263,eco:b2781,0.00966776588655108,0.15727796122258914,0.04095269317876057,0.04049948719455469,0.20816768804671829,0.20816768804671829,9.34002195051262e-05,0.037096774193548385,0.15942028985507245,0.0043236727187118285,0.001253619082239194,0.9788273615635179,1.0,2
264,eco:b4245,1.3206224269437767e-05,0.11608466335878817,0.00391265030461831,0.004087171181533829,0.13339684061458326,0.13339684061458326,1.7607903950625653e-10,0.004032258064516129,0.6,0.0008076789097518294,1.6896479541428944e-06,0.9755700325732899,1.0,2
265,eco:b2154,1.9775047880098833e-13,0.004082661290322581,1.85968318437271e-07,1.8596831843727094e-07,0.004704301075268817,0.004704301075268817,2.747419740056198e-13,0.0024193548387096775,0.6666666666666666,0.0007573987585034023,1.6810077563970383e-34,0.9706840390879479,0.010440835266821345,2
266,eco:b4119,0.0003255270280317482,0.13393585879706404,0.02793593561210837,0.02989415900310378,0.16823957404602277,0.16823957404602277,1.0665534132610156e-07,0.020967741935483872,0.2276923076923077,0.0030518651211262075,4.213677941110478e-05,0.9853420195439739,1.0,2
267,eco:b0048,0.00010009505168702067,0.11719715084257082,1.6992772596927876e-06,1.7444215703412764e-06,0.1370937574969838,0.1370937574969838,1.0026486405060217e-08,0.007258064516129033,0.9722222222222222,0.0010682763970258308,1.2940789531606285e-05,0.9739413680781759,1.0,1
268,eco:b2323,0.00010612714871060425,0.10494378848652619,0.0014347335578932384,0.0013272961134517594,0.12077235376630589,0.12077235376630589,1.1237787739239076e-08,0.0064516129032258064,0.4642857142857143,0.0014121199350811589,1.3748969995793585e-05,0.99185667752443,1.0,1
269,eco:b2366,0.17400480993761147,0.16780426554412337,4.303505487943699e-05,2.760858531204509e-05,0.212888601094245,0.212888601094245,0.030278845766075518,0.025806451612903226,0.9495967741935484,0.0017502151382622622,0.02257251128712565,0.9739413680781759,1.0,2
270,eco:b0505,6.060910057402674e-16,0.0025201612903225806,0.0,0.0,0.0030913978494623655,0.0030913978494623655,1.3491819720586282e-13,0.0024193548387096775,1.0,0.0010888556403818497,1.1184824442188515e-42,0.9657980456026058,0.00580046403712297,2
271,eco:b1876,2.1493018509382095e-09,0.07931555688392648,0.0,0.0,0.08883743496646751,0.08883743496646751,1.4490226171387589e-13,0.0024193548387096775,1.0,0.0008110881284968472,2.419405069151671e-10,0.9478827361563518,1.0,1
272,eco:b2957,0.00046461210190328734,0.1346884765695807,0.0003773239308951275,0.00037738008452880596,0.16041721942931414,0.16041721942931414,2.1451620011214308e-07,0.008870967741935484,0.8,0.0011003147293659856,6.00239525894454e-05,0.9625407166123778,1.0,2
273,eco:b1468,1.2570821621855547e-06,0.09550988719446359,1.6272227863261214e-07,1.6272227863261214e-07,0.10820838435757754,0.10820838435757754,3.2522560973303015e-12,0.004838709677419355,0.9333333333333333,0.0009164846275940933,1.5848165445156834e-07,0.9869706840390879,1.0,2
274,eco:b3693,0.00045748612140229886,0.12357785775583925,0.0011208310552214323,0.0011208310552214325,0.13796662566823836,0.13796662566823836,2.0932014816011544e-07,0.0016129032258064516,0.0,0.0006032541771513045,5.934924863409001e-05,0.9592833876221498,1.0,2
275,eco:b2662,0.00022418358081578021,0.13597209717677888,0.005548253210228182,0.005559863510549434,0.1661820974724175,0.1661820974724175,4.975252583061467e-08,0.012903225806451613,0.3,0.001793120733721999,2.881999247883538e-05,0.9755700325732899,1.0,2
277,eco:b2947,0.002782569278352131,0.13772214025696725,0.002987011184574056,0.003004863324334088,0.1699909029142874,0.1699909029142874,7.725676989346365e-06,0.013709677419354839,0.5073529411764706,0.0015649589026542308,0.0003604942272440101,0.9609120521172638,1.0,2
278,eco:b2256,1.8164112665592477e-11,0.06789361344414963,0.0,0.0,0.07303996028176514,0.07303996028176514,3.959088248268566e-14,0.0008064516129032258,0.0,0.0005660432241932943,1.1612449209625519e-12,0.9869706840390879,1.0,2
279,eco:b1603,0.00042245129104621264,0.1372175480325314,0.0012979967381092333,0.0013807503354809404,0.16358292916760409,0.16358292916760409,1.7805273212262617e-07,0.007258064516129033,0.8333333333333334,0.000935283523828696,5.469681321501136e-05,0.9625407166123778,1.0,2
280,eco:b3926,0.0005336855903948871,0.13126594353955412,0.0023286476350264282,0.0032713939353118224,0.1576645263338793,0.1576645263338793,2.8481177153514354e-07,0.007258064516129033,0.5833333333333334,0.0009984970151846332,6.922057943653045e-05,0.9690553745928339,1.0,2
