,ec,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reach_centrality,subgraph_centrality,degree_centrality,clustering_coefficient,pagerank,hits,ind_set_maximal,damage,class
79,pae:PA0945,1.1103151395712668e-07,0.09995332089289796,0.0010809772481706124,0.0012094013808512168,0.11231803085257432,0.11231803085257432,1.791402847747726e-13,0.0026041666666666665,0.3333333333333333,0.0009391336081513986,1.4053656356788544e-08,0.9648148148148148,1.0,2
80,pae:PA0956,3.4332896693439996e-05,0.11921574834319029,8.561166729244496e-05,9.874035427986465e-05,0.14156819854250846,0.14156819854250846,1.2167928503819829e-09,0.004340277777777778,0.7,0.0008431726875242941,4.280797441153907e-06,0.9740740740740741,1.0,1
81,pae:PA0958,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728794e-14,0.0,0.0,0.00016021361815926347,0.0,0.9666666666666667,0.0,2
82,pae:PA0963,0.001333151440240975,0.14244588063198516,0.0,0.0,0.173851788313074,0.173851788313074,1.7744194975301054e-06,0.006944444444444444,1.0,0.0008367282022065501,0.00017253096352388674,0.9740740740740741,1.0,1
83,pae:PA0996,4.03836722350118e-07,0.10235051607879148,0.0009659028478052766,0.001089168820589339,0.11871602979614705,0.11871602979614705,1.3838954046008114e-12,0.005208333333333333,0.6,0.0013776521933219947,5.222257613624287e-08,0.9703703703703703,1.0,2
84,pae:PA0997,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.2152125367287956e-14,0.0,0.0,0.00016021361815926347,0.0,0.9666666666666667,0.0,2
85,pae:PA0998,6.583902649226151e-05,0.11489995174135385,0.0033233758359384447,0.003315751576745732,0.13258572413034653,0.13258572413034653,4.319854673701991e-09,0.0026041666666666665,0.0,0.0009730472136118914,8.51104683147418e-06,0.9351851851851852,1.0,2
86,pae:PA0999,8.300990353930776e-08,0.09448093264356353,0.0004494181023816021,0.0005176331878433227,0.10625303705971667,0.10625303705971667,1.3568994858119307e-13,0.001736111111111111,0.0,0.0006603429535176191,1.0680239389762516e-08,0.987037037037037,1.0,2
87,pae:PA1000,2.1443825171849354e-06,0.10190465226237853,0.0010698770748570343,0.0010728406456950684,0.11441605580216233,0.11441605580216233,4.671013180565988e-12,0.001736111111111111,0.0,0.0007180382562730071,2.767019951133802e-07,0.9481481481481482,1.0,2
88,pae:PA1001,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.2152125367287924e-14,0.0,0.0,0.00016021361815926347,0.0,0.9722222222222222,0.0,2
89,pae:PA1002,4.4057333622946314e-07,0.10446659522365567,0.00813956069740465,0.008809135468159101,0.12422815125878975,0.12422815125878975,2.8723423028947916e-12,0.006944444444444444,0.42857142857142855,0.0015769729567408734,5.6936055857900686e-08,0.9296296296296296,1.0,2
90,pae:PA1003,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.2152125367287943e-14,0.0,0.0,0.00016021361815926347,0.0,0.975925925925926,0.0,2
91,pae:PA1004,0.0008160260506147827,0.1383278656859882,0.0014768738907404361,0.0017046474169221874,0.16484142175062488,0.16484142175062488,6.654037846508758e-07,0.0026041666666666665,0.3333333333333333,0.000426968790242855,0.00010565557489828881,0.9648148148148148,1.0,2
92,pae:PA1013,3.5104308197376163e-05,0.11642489119303635,0.00190806364038278,0.0019156801178472824,0.13590342542981862,0.13590342542981862,1.2311042272927446e-09,0.001736111111111111,0.0,0.0005487409418079571,4.539403586877811e-06,0.9740740740740741,1.0,2
93,pae:PA1049,1.2348642114901607e-10,0.0078125,7.642307816069763e-06,7.642307816069763e-06,0.0078125,0.0078125,6.152549157348814e-12,0.0078125,0.6388888888888888,0.0014654188338050335,3.483046741546003e-27,0.9555555555555556,0.010550996483001172,2
94,pae:PA1092,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728795e-14,0.0,0.0,0.00016021361815926347,0.0,0.9629629629629629,0.0,2
95,pae:PA1097,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728795e-14,0.0,0.0,0.00016021361815926347,0.0,0.9537037037037037,0.0,2
96,pae:PA1098,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.2152125367287943e-14,0.0,0.0,0.00016021361815926347,0.0,0.9703703703703703,0.0,2
97,pae:PA1099,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728795e-14,0.0,0.0,0.00016021361815926347,0.0,0.9851851851851852,0.0,2
98,pae:PA1130,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.2152125367287943e-14,0.0,0.0,0.00016021361815926347,0.0,0.9407407407407408,0.0,2
99,pae:PA1162,1.6732979967290292e-12,0.06733529154821132,0.003846293078482479,0.003846293078482479,0.07248277110398715,0.07248277110398715,9.608819806618412e-14,0.001736111111111111,0.0,0.001096903792610552,2.0523673002757743e-13,0.9592592592592593,1.0,1
100,pae:PA1174,6.176978939079979e-06,0.10961559089243703,0.0,0.0,0.1284665601153491,0.1284665601153491,4.434841145925068e-11,0.005208333333333333,1.0,0.0008718073888123177,7.732062234108322e-07,0.9481481481481482,1.0,2
101,pae:PA1179,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.2152125367287956e-14,0.0,0.0,0.00016021361815926347,0.0,0.9722222222222222,0.0,2
102,pae:PA1180,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728795e-14,0.0,0.0,0.00016021361815926347,0.0,0.9537037037037037,0.0,2
103,pae:PA1249,3.771037751408922e-24,0.0,0.0,0.0,0.0,0.0,4.215212536728795e-14,0.0,0.0,0.00016021361815926347,0.0,0.9888888888888889,0.0,2
104,pae:PA1273,2.5301355436849998e-17,0.035366203859243085,0.0012851143932812049,0.0012851143932812049,0.038461846702196587,0.038461846702196587,9.39510484080312e-14,0.001736111111111111,0.0,0.0012329733723491676,1.892771639771643e-28,0.9722222222222222,1.0,2
105,pae:PA1276,1.9323700048760705e-11,0.06676585990721165,5.02783408951958e-07,5.027834089519579e-07,0.07293976594082624,0.07293976594082624,4.131670107136586e-13,0.003472222222222222,0.8333333333333334,0.0011336685615929594,2.4967581112921742e-12,0.9574074074074074,1.0,2
106,pae:PA1277,1.0462666255174998e-11,0.06675880295129713,0.0,0.0,0.07250573816304849,0.07250573816304849,2.8943114799246074e-13,0.0026041666666666665,1.0,0.0008808754375942058,1.3487754906147135e-12,0.9685185185185186,1.0,2
107,pae:PA1278,2.8149516000562685e-10,0.07334011085952417,0.0012805893426006373,0.0012805893426006373,0.0805428081999787,0.0805428081999787,3.818791709706084e-13,0.003472222222222222,0.6666666666666666,0.0011483942592361638,3.650296651997757e-11,0.9555555555555556,1.0,2
108,pae:PA1279,7.900559495163789e-06,0.10381410827123967,0.008932450043440487,0.008932450043440487,0.11654426613349801,0.11654426613349801,6.256044437760556e-11,0.001736111111111111,0.0,0.000657850545135407,1.0235556822490482e-06,0.987037037037037,1.0,2
109,pae:PA1281,8.351933604439546e-09,0.0813295177339972,0.006395404961868906,0.006395404961868906,0.08953285208968514,0.08953285208968514,1.9994219558141206e-13,0.0026041666666666665,0.3333333333333333,0.000943786689112861,1.0826608654748136e-09,0.9777777777777777,1.0,2
110,pae:PA1310,2.71689600235869e-05,0.11222548591368554,0.0,0.0,0.12798521956664,0.12798521956664,7.366042507283364e-10,0.0008680555555555555,0.0,0.0002808295665771084,3.5141587406314135e-06,0.9648148148148148,1.0,2
111,pae:PA1311,0.000836171105297064,0.1322456102852224,0.0012851143932812049,0.0012851143932812049,0.160724743675614,0.160724743675614,6.982480682380581e-07,0.006944444444444444,0.75,0.0011347968169798013,0.00010822727051988443,0.9629629629629629,1.0,2
112,pae:PA1321,4.545344631222695e-16,0.003100198412698413,6.033400907423497e-06,6.033400907423497e-06,0.003472222222222222,0.003472222222222222,1.5389566645317294e-13,0.0026041666666666665,0.3333333333333333,0.0015397152909860051,1.9424343182669303e-44,0.9796296296296296,0.005861664712778429,2
